3.000000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 1.030126873717604680e+20 3.551138888126555750e+20
3.000000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 1.579760353960754217e+20 4.693321468233470444e+20
3.000000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 1.379070478164819804e+20 4.291998315946176020e+20
3.000000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 1.869219926586209403e+20 5.195043163008087491e+20
3.000000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 1.659087680883554714e+20 4.833514537439964692e+20
3.000000000000000000e+03 -0.000000000000000000e+00 4.000000000000000000e+00 2.031611357235810796e+20 5.454169381343119278e+20
3.000000000000000000e+03 5.000000000000000000e-01 4.500000000000000000e+00 1.819466645815133143e+20 5.129052133898507387e+20
3.000000000000000000e+03 -0.000000000000000000e+00 4.500000000000000000e+00 2.104359983080371651e+20 5.579737768236503532e+20
3.000000000000000000e+03 5.000000000000000000e-01 5.000000000000000000e+00 1.886693362879995904e+20 5.273055689874760008e+20
3.000000000000000000e+03 -0.000000000000000000e+00 5.000000000000000000e+00 2.119661159995045315e+20 5.637687529071059272e+20
3.000000000000000000e+03 5.000000000000000000e-01 5.500000000000000000e+00 1.889661121238914171e+20 5.328731679878356664e+20
3.000000000000000000e+03 -0.000000000000000000e+00 5.500000000000000000e+00 2.097603850551221289e+20 5.657755821045157069e+20
3.000000000000000000e+03 5.000000000000000000e-01 6.000000000000000000e+00 1.842225763661681459e+20 5.314644252805681644e+20
3.000000000000000000e+03 -0.000000000000000000e+00 6.000000000000000000e+00 2.054161045730365604e+20 5.663800227116465521e+20
3.100000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 1.199625921152949780e+20 4.125607288307504251e+20
3.100000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 1.963650613109516861e+20 5.617231348189802660e+20
3.100000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 1.667233449026464645e+20 5.064074616379594506e+20
3.100000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 2.363664306201854935e+20 6.269227059577974948e+20
3.100000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 2.066657157762472018e+20 5.798023788319054234e+20
3.100000000000000000e+03 -0.000000000000000000e+00 4.000000000000000000e+00 2.618406653442088305e+20 6.643265411427323085e+20
3.100000000000000000e+03 5.000000000000000000e-01 4.500000000000000000e+00 2.331405418693180457e+20 6.243470990532973691e+20
3.100000000000000000e+03 -0.000000000000000000e+00 4.500000000000000000e+00 2.750249333088621691e+20 6.826289878468189225e+20
3.100000000000000000e+03 5.000000000000000000e-01 5.000000000000000000e+00 2.470528984975119483e+20 6.479050723950048051e+20
3.100000000000000000e+03 -0.000000000000000000e+00 5.000000000000000000e+00 2.802017876800427459e+20 6.917366256677346345e+20
3.100000000000000000e+03 5.000000000000000000e-01 5.500000000000000000e+00 2.513311821319817789e+20 6.584320936827609416e+20
3.100000000000000000e+03 -0.000000000000000000e+00 5.500000000000000000e+00 2.801703880293590630e+20 6.969806539222560276e+20
3.100000000000000000e+03 5.000000000000000000e-01 6.000000000000000000e+00 2.489396300843956961e+20 6.620667057384288420e+20
3.100000000000000000e+03 -0.000000000000000000e+00 6.000000000000000000e+00 2.757107927475396936e+20 6.981443501533309174e+20
3.200000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 1.569924072347220378e+20 5.077079510915176202e+20
3.200000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 2.414296313669891195e+20 6.646016262518373089e+20
3.200000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 1.991123202110036378e+20 5.925537754312624046e+20
3.200000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 2.949638961169857249e+20 7.470273986111828132e+20
3.200000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 2.522640620361089024e+20 6.857654659242730455e+20
3.200000000000000000e+03 -0.000000000000000000e+00 4.000000000000000000e+00 3.315448998739901809e+20 7.984025433732598989e+20
3.200000000000000000e+03 5.000000000000000000e-01 4.500000000000000000e+00 2.915489927175671316e+20 7.479175889441990902e+20
3.200000000000000000e+03 -0.000000000000000000e+00 4.500000000000000000e+00 3.528881463048882094e+20 8.257518173693627597e+20
3.200000000000000000e+03 5.000000000000000000e-01 5.000000000000000000e+00 3.155010387273292186e+20 7.836568083398802801e+20
3.200000000000000000e+03 -0.000000000000000000e+00 5.000000000000000000e+00 3.633166650564259348e+20 8.397560325790991647e+20
3.200000000000000000e+03 5.000000000000000000e-01 5.500000000000000000e+00 3.265152104362502390e+20 8.018810894388643758e+20
3.200000000000000000e+03 -0.000000000000000000e+00 5.500000000000000000e+00 3.661255880426951148e+20 8.468120235072094208e+20
3.200000000000000000e+03 5.000000000000000000e-01 6.000000000000000000e+00 3.265125966891608965e+20 8.070347203889927291e+20
3.200000000000000000e+03 -0.000000000000000000e+00 6.000000000000000000e+00 3.631827348497402429e+20 8.501317190263801119e+20
3.300000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 2.024563158308327260e+20 6.109237511111568261e+20
3.300000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 2.976121377792973865e+20 7.757484826511361966e+20
3.300000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 2.387858274289057464e+20 6.945179737096853914e+20
3.300000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 3.623955622615075389e+20 8.756593256532102349e+20
3.300000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 3.046674346774645309e+20 8.027578402738132746e+20
3.300000000000000000e+03 -0.000000000000000000e+00 4.000000000000000000e+00 4.124643076579924378e+20 9.440623260452281385e+20
3.300000000000000000e+03 5.000000000000000000e-01 4.500000000000000000e+00 3.588955708951483515e+20 8.843236844411357757e+20
3.300000000000000000e+03 -0.000000000000000000e+00 4.500000000000000000e+00 4.438199762693706875e+20 9.831664541195442586e+20
3.300000000000000000e+03 5.000000000000000000e-01 5.000000000000000000e+00 3.948839479063240376e+20 9.345178510828909363e+20
3.300000000000000000e+03 -0.000000000000000000e+00 5.000000000000000000e+00 4.615451615683446702e+20 1.005141686927929508e+21
3.300000000000000000e+03 5.000000000000000000e-01 5.500000000000000000e+00 4.155597909383894794e+20 9.643018702039247749e+20
3.300000000000000000e+03 -0.000000000000000000e+00 5.500000000000000000e+00 4.688120457059473818e+20 1.017158832840244986e+21
3.300000000000000000e+03 5.000000000000000000e-01 6.000000000000000000e+00 4.213034041703261143e+20 9.756168371897578291e+20
3.300000000000000000e+03 -0.000000000000000000e+00 6.000000000000000000e+00 4.674884204478994186e+20 1.021552076916726170e+21
3.400000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 2.688519843760661135e+20 7.499577960680849408e+20
3.400000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 3.850209116698787840e+20 9.220743284872102543e+20
3.400000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 3.059883589743192965e+20 8.263704294252840223e+20
3.400000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 4.472353693404931031e+20 1.021609285851329462e+21
3.400000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 3.697528482002355487e+20 9.360403269332369408e+20
3.400000000000000000e+03 -0.000000000000000000e+00 4.000000000000000000e+00 5.098337047610673070e+20 1.107671788504973967e+21
3.400000000000000000e+03 5.000000000000000000e-01 4.500000000000000000e+00 4.377936140823302636e+20 1.036057063315033424e+21
3.400000000000000000e+03 -0.000000000000000000e+00 4.500000000000000000e+00 5.505608753367812669e+20 1.158701392946304254e+21
3.400000000000000000e+03 5.000000000000000000e-01 5.000000000000000000e+00 4.874645578806455828e+20 1.101966639825693966e+21
3.400000000000000000e+03 -0.000000000000000000e+00 5.000000000000000000e+00 5.746858594284451267e+20 1.187136484926387126e+21
3.400000000000000000e+03 5.000000000000000000e-01 5.500000000000000000e+00 5.181852246307575562e+20 1.141608640408970985e+21
3.400000000000000000e+03 -0.000000000000000000e+00 5.500000000000000000e+00 5.866255244597588132e+20 1.202420903008506479e+21
3.400000000000000000e+03 5.000000000000000000e-01 6.000000000000000000e+00 5.324336787949220004e+20 1.163046967567514075e+21
3.400000000000000000e+03 -0.000000000000000000e+00 6.000000000000000000e+00 5.899837648625313382e+20 1.212859238034067161e+21
3.500000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 3.745513304392554250e+20 9.456217614563160883e+20
3.500000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 4.947173502129234903e+20 1.095163994776001446e+21
3.500000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 4.001896004570955121e+20 9.996688614535458980e+20
3.500000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 5.613100774906456310e+20 1.196407772055111205e+21
3.500000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 4.579398110317555876e+20 1.098142598454064579e+21
3.500000000000000000e+03 -0.000000000000000000e+00 4.000000000000000000e+00 6.296061230089977201e+20 1.291069013681932337e+21
3.500000000000000000e+03 5.000000000000000000e-01 4.500000000000000000e+00 5.352183659718040617e+20 1.209523042549096514e+21
3.500000000000000000e+03 -0.000000000000000000e+00 4.500000000000000000e+00 6.777001649014205317e+20 1.353153103544356176e+21
3.500000000000000000e+03 5.000000000000000000e-01 5.000000000000000000e+00 5.978040408384387154e+20 1.291357937922356806e+21
3.500000000000000000e+03 -0.000000000000000000e+00 5.000000000000000000e+00 7.075980092048917135e+20 1.390627518139818836e+21
3.500000000000000000e+03 5.000000000000000000e-01 5.500000000000000000e+00 6.382673213701441454e+20 1.341509108303262908e+21
3.500000000000000000e+03 -0.000000000000000000e+00 5.500000000000000000e+00 7.233520974435057664e+20 1.411721307860450673e+21
3.500000000000000000e+03 5.000000000000000000e-01 6.000000000000000000e+00 6.592752576037130076e+20 1.367326581658800095e+21
3.500000000000000000e+03 -0.000000000000000000e+00 6.000000000000000000e+00 7.279294944812763709e+20 1.420383463955521864e+21
3.600000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 5.293274534961292247e+20 1.195238416706974253e+21
3.600000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 6.422443121635937485e+20 1.304775187637512700e+21
3.600000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 5.405288345937471734e+20 1.228560436077136445e+21
3.600000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 6.994993504438819226e+20 1.394516456649435382e+21
3.600000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 5.822149228725298790e+20 1.302219454696866710e+21
3.600000000000000000e+03 -0.000000000000000000e+00 4.000000000000000000e+00 7.720671721084337521e+20 1.495490564976307601e+21
3.600000000000000000e+03 5.000000000000000000e-01 4.500000000000000000e+00 6.591192434006977413e+20 1.410149097718736486e+21
3.600000000000000000e+03 -0.000000000000000000e+00 4.500000000000000000e+00 8.274101846886390170e+20 1.568547008194518712e+21
3.600000000000000000e+03 5.000000000000000000e-01 5.000000000000000000e+00 7.307210503421847142e+20 1.502007215243015487e+21
3.600000000000000000e+03 -0.000000000000000000e+00 5.000000000000000000e+00 8.616541701292904940e+20 1.613161128729954222e+21
3.600000000000000000e+03 5.000000000000000000e-01 5.500000000000000000e+00 7.773292399017960407e+20 1.558937101483963056e+21
3.600000000000000000e+03 -0.000000000000000000e+00 5.500000000000000000e+00 8.781166690667305370e+20 1.636372269427170476e+21
3.600000000000000000e+03 5.000000000000000000e-01 6.000000000000000000e+00 8.081245761978324746e+20 1.598984643341040484e+21
3.600000000000000000e+03 -0.000000000000000000e+00 6.000000000000000000e+00 8.878138688725573960e+20 1.655784622544582345e+21
3.700000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 7.255299093835331666e+20 1.480453149528857248e+21
3.700000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 8.264926307503740027e+20 1.548243978367179424e+21
3.700000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 7.187348566067174441e+20 1.491178339639568892e+21
3.700000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 8.692914837820905882e+20 1.623916326273769800e+21
3.700000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 7.494411843628576276e+20 1.550725669927181091e+21
3.700000000000000000e+03 -0.000000000000000000e+00 4.000000000000000000e+00 9.372062854535863337e+20 1.721359295641738805e+21
3.700000000000000000e+03 5.000000000000000000e-01 4.500000000000000000e+00 8.147082817349966889e+20 1.643047339968823558e+21
3.700000000000000000e+03 -0.000000000000000000e+00 4.500000000000000000e+00 9.994688938624455803e+20 1.804846112506190234e+21
3.700000000000000000e+03 5.000000000000000000e-01 5.000000000000000000e+00 8.914416474222235484e+20 1.740863202085469684e+21
3.700000000000000000e+03 -0.000000000000000000e+00 5.000000000000000000e+00 1.038001209307947205e+21 1.857782450763181851e+21
3.700000000000000000e+03 5.000000000000000000e-01 5.500000000000000000e+00 9.433385471993766216e+20 1.803492762343859290e+21
3.700000000000000000e+03 -0.000000000000000000e+00 5.500000000000000000e+00 1.056861424118856286e+21 1.885616534226757485e+21
3.700000000000000000e+03 5.000000000000000000e-01 6.000000000000000000e+00 9.796600619831822909e+20 1.849820321868067111e+21
3.700000000000000000e+03 -0.000000000000000000e+00 6.000000000000000000e+00 1.068611210059591844e+21 1.909022963606415213e+21
3.800000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 9.596891596789929738e+20 1.792509264580396712e+21
3.800000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 1.046599958379455447e+21 1.827826770367107301e+21
3.800000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 9.440178759128209162e+20 1.796340161889436434e+21
3.800000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 1.068354687237537137e+21 1.881101664184993317e+21
3.800000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 9.640757959720897085e+20 1.842100596708534649e+21
3.800000000000000000e+03 -0.000000000000000000e+00 4.000000000000000000e+00 1.125338360530336481e+21 1.969851138797027197e+21
3.800000000000000000e+03 5.000000000000000000e-01 4.500000000000000000e+00 1.004597533648534503e+21 1.909724603463510262e+21
3.800000000000000000e+03 -0.000000000000000000e+00 4.500000000000000000e+00 1.192139822993743806e+21 2.061215296817287660e+21
3.800000000000000000e+03 5.000000000000000000e-01 5.000000000000000000e+00 1.081331672077973455e+21 2.007410096633144148e+21
3.800000000000000000e+03 -0.000000000000000000e+00 5.000000000000000000e+00 1.238412163592655995e+21 2.125535599570588271e+21
3.800000000000000000e+03 5.000000000000000000e-01 5.500000000000000000e+00 1.137451315741586227e+21 2.075313614375013319e+21
3.800000000000000000e+03 -0.000000000000000000e+00 5.500000000000000000e+00 1.259258146556364194e+21 2.159291614966744613e+21
3.800000000000000000e+03 5.000000000000000000e-01 6.000000000000000000e+00 1.176896252002210546e+21 2.125814788796140749e+21
3.800000000000000000e+03 -0.000000000000000000e+00 6.000000000000000000e+00 1.271923445260793938e+21 2.185796242537161425e+21
3.900000000000000000e+03 5.000000000000000000e-01 3.000000000000000000e+00 1.230808908458858906e+21 2.132209240893682614e+21
3.900000000000000000e+03 -0.000000000000000000e+00 3.000000000000000000e+00 1.302641584102242255e+21 2.141830140635271135e+21
3.900000000000000000e+03 5.000000000000000000e-01 3.500000000000000000e+00 1.210675707929730220e+21 2.132478916994007564e+21
3.900000000000000000e+03 -0.000000000000000000e+00 3.500000000000000000e+00 1.308380793751598531e+21 2.174099091820514902e+21
3.900000000000000000e+03 5.000000000000000000e-01 4.000000000000000000e+00 1.212982462739551093e+21 2.161162953516719276e+21
