1600.00 -0.00 3.50 8.4484e+17 4.8398e+18
1600.00 -0.00 4.00 9.8316e+17 7.5513e+18
1600.00 -0.00 4.50 1.4073e+18 1.1759e+19
1600.00 -0.00 5.00 1.1398e+18 1.1021e+19
1600.00 -0.00 5.50 1.3022e+18 1.314e+19
1700.00 -0.00 3.50 1.5662e+18 9.1083e+18
1700.00 -0.00 4.00 1.4547e+18 9.9035e+18
1700.00 -0.00 4.50 1.6631e+18 9.1889e+18
1700.00 -0.00 5.00 1.6493e+18 7.9363e+18
1700.00 -0.00 5.50 1.7819e+18 7.6267e+18
1800.00 -0.00 3.50 2.6996e+18 1.6324e+19
1800.00 -0.00 4.00 3.2481e+18 2.0959e+19
1800.00 -0.00 4.50 3.2545e+18 2.0399e+19
1800.00 -0.00 5.00 3.1784e+18 1.985e+19
1800.00 -0.00 5.50 2.3283e+18 1.4177e+19
1900.00 -0.00 3.50 3.0833e+18 1.9155e+19
1900.00 -0.00 4.00 4.5028e+18 2.8956e+19
1900.00 -0.00 4.50 5.1632e+18 3.4169e+19
1900.00 -0.00 5.00 4.1526e+18 2.7942e+19
1900.00 -0.00 5.50 3.5717e+18 2.2988e+19
2000.00 -0.00 3.00 2.2394e+18 1.9251e+19
2000.00 -0.00 3.50 2.7786e+18 2.3098e+19
2000.00 -0.00 4.00 3.4147e+18 2.6841e+19
2000.00 -0.00 4.50 2.6812e+18 1.9661e+19
2000.00 -0.00 5.00 3.8465e+18 2.5738e+19
2000.00 -0.00 5.50 2.5388e+18 1.57e+19
2100.00 -0.00 3.00 3.6247e+18 3.108e+19
2100.00 -0.00 3.50 3.7603e+18 3.1127e+19
2100.00 -0.00 4.00 4.0473e+18 3.1895e+19
2100.00 -0.00 4.50 4.5457e+18 3.446e+19
2100.00 -0.00 5.00 5.5178e+18 3.8616e+19
2100.00 -0.00 5.50 6.3751e+18 4.1011e+19
2200.00 -0.00 3.00 6.5308e+18 4.934e+19
2200.00 -0.00 3.50 6.5478e+18 4.9601e+19
2200.00 -0.00 4.00 6.5523e+18 4.93e+19
2200.00 -0.00 4.50 7.3521e+18 5.1516e+19
2200.00 -0.00 5.00 8.169e+18 5.3747e+19
2200.00 -0.00 5.50 9.6026e+18 5.8298e+19
2300.00 -0.00 3.00 1.2572e+19 7.5269e+19
2300.00 -0.00 3.50 1.1926e+19 7.674e+19
2300.00 -0.00 4.00 1.1616e+19 7.6122e+19
2300.00 -0.00 4.50 1.2654e+19 8.1014e+19
2300.00 -0.00 5.00 1.2261e+19 7.6869e+19
2300.00 -0.00 5.50 1.3233e+19 7.8851e+19
2400.00 -0.00 3.00 2.0793e+19 1.0619e+20
2400.00 -0.00 3.50 1.9221e+19 1.0474e+20
2400.00 -0.00 4.00 1.9583e+19 1.0893e+20
2400.00 -0.00 4.50 2.0111e+19 1.133e+20
2400.00 -0.00 5.00 1.9843e+19 1.1183e+20
2400.00 -0.00 5.50 2.0017e+19 1.1095e+20
2500.00 -0.00 3.00 3.3855e+19 1.4645e+20
2500.00 -0.00 3.50 3.2338e+19 1.4565e+20
2500.00 -0.00 4.00 3.3322e+19 1.5187e+20
2500.00 -0.00 4.50 3.211e+19 1.5368e+20
2500.00 -0.00 5.00 3.2253e+19 1.5543e+20
2500.00 -0.00 5.50 3.1211e+19 1.5378e+20
2600.00 0.30 3.00 4.5958e+19 1.8411e+20
2600.00 -0.00 3.00 5.0582e+19 1.9592e+20
2600.00 0.30 3.50 4.4358e+19 1.8139e+20
2600.00 -0.00 3.50 4.775e+19 1.9179e+20
2600.00 0.30 4.00 4.6231e+19 1.9236e+20
2600.00 -0.00 4.00 5.0156e+19 2.0353e+20
2600.00 0.30 4.50 4.3865e+19 1.9106e+20
2600.00 -0.00 4.50 4.8124e+19 2.031e+20
2600.00 0.30 5.00 4.4317e+19 1.9614e+20
2600.00 -0.00 5.00 4.8449e+19 2.073e+20
2600.00 0.30 5.50 4.2888e+19 1.9504e+20
2600.00 -0.00 5.50 4.6542e+19 2.0487e+20
2600.00 0.30 6.00 4.2504e+19 1.9579e+20
2600.00 -0.00 6.00 4.8097e+19 2.1228e+20
2700.00 0.30 3.00 6.3554e+19 2.3511e+20
2700.00 -0.00 3.00 7.2028e+19 2.5515e+20
2700.00 0.30 3.50 6.7047e+19 2.4404e+20
2700.00 -0.00 3.50 7.2217e+19 2.5638e+20
2700.00 0.30 4.00 7.0504e+19 2.5735e+20
2700.00 -0.00 4.00 7.4993e+19 2.6716e+20
2700.00 0.30 4.50 6.7026e+19 2.538e+20
2700.00 -0.00 4.50 7.3409e+19 2.6935e+20
2700.00 0.30 5.00 6.8359e+19 2.6214e+20
2700.00 -0.00 5.00 7.4329e+19 2.7612e+20
2700.00 0.30 5.50 6.5862e+19 2.6063e+20
2700.00 -0.00 5.50 6.9806e+19 2.6971e+20
2700.00 0.30 6.00 6.4171e+19 2.608e+20
2700.00 -0.00 6.00 7.0865e+19 2.7818e+20
2800.00 0.30 3.00 8.3011e+19 2.9063e+20
2800.00 -0.00 3.00 9.7886e+19 3.2286e+20
2800.00 0.30 3.50 9.3111e+19 3.1306e+20
2800.00 -0.00 3.50 1.0148e+20 3.2844e+20
2800.00 0.30 4.00 9.8737e+19 3.2924e+20
2800.00 -0.00 4.00 1.0794e+20 3.4794e+20
2800.00 0.30 4.50 9.6803e+19 3.2919e+20
2800.00 -0.00 4.50 1.0513e+20 3.468e+20
2800.00 0.30 5.00 9.9354e+19 3.407e+20
2800.00 -0.00 5.00 1.0674e+20 3.564e+20
2800.00 0.30 5.50 9.6479e+19 3.4036e+20
2800.00 -0.00 5.50 1.0028e+20 3.4773e+20
2800.00 0.30 6.00 9.3402e+19 3.3988e+20
2800.00 -0.00 6.00 1.0115e+20 3.578e+20
2900.00 0.30 3.00 1.0515e+20 3.5044e+20
2900.00 -0.00 3.00 1.2764e+20 3.9725e+20
2900.00 0.30 3.50 1.2537e+20 3.9221e+20
2900.00 -0.00 3.50 1.4122e+20 4.213e+20
2900.00 0.30 4.00 1.3364e+20 4.1007e+20
2900.00 -0.00 4.00 1.5165e+20 4.4494e+20
2900.00 0.30 4.50 1.3656e+20 4.201e+20
2900.00 -0.00 4.50 1.4873e+20 4.4256e+20
2900.00 0.30 5.00 1.4095e+20 4.352e+20
2900.00 -0.00 5.00 1.512e+20 4.5404e+20
2900.00 0.30 5.50 1.3813e+20 4.3661e+20
2900.00 -0.00 5.50 1.4181e+20 4.4204e+20
2900.00 0.30 6.00 1.3386e+20 4.3633e+20
2900.00 -0.00 6.00 1.4285e+20 4.5479e+20
3000.00 0.30 3.00 1.2772e+20 4.1396e+20
3000.00 -0.00 3.00 1.6132e+20 4.7864e+20
3000.00 0.30 3.50 1.6259e+20 4.8338e+20
3000.00 -0.00 3.50 1.8666e+20 5.2257e+20
3000.00 0.30 4.00 1.7798e+20 5.115e+20
3000.00 -0.00 4.00 1.998e+20 5.4689e+20
3000.00 0.30 4.50 1.8505e+20 5.2576e+20
3000.00 -0.00 4.50 2.0129e+20 5.5151e+20
3000.00 0.30 5.00 1.9179e+20 5.4401e+20
3000.00 -0.00 5.00 2.0532e+20 5.6577e+20
3000.00 0.30 5.50 1.8991e+20 5.479e+20
3000.00 -0.00 5.50 1.9378e+20 5.5098e+20
3000.00 0.30 6.00 1.8539e+20 5.4945e+20
3000.00 -0.00 6.00 1.9623e+20 5.6895e+20
3100.00 0.30 3.00 1.5769e+20 4.8784e+20
3100.00 -0.00 3.00 1.9973e+20 5.6845e+20
3100.00 0.30 3.50 2.0074e+20 5.6568e+20
3100.00 -0.00 3.50 2.4121e+20 6.3229e+20
3100.00 0.30 4.00 2.2864e+20 6.1499e+20
3100.00 -0.00 4.00 2.6145e+20 6.6528e+20
3100.00 0.30 4.50 2.4836e+20 6.511e+20
3100.00 -0.00 4.50 2.7377e+20 6.8678e+20
3100.00 0.30 5.00 2.5803e+20 6.7223e+20
3100.00 -0.00 5.00 2.7585e+20 6.9659e+20
3100.00 0.30 5.50 2.595e+20 6.8249e+20
3100.00 -0.00 5.50 2.769e+20 7.0738e+20
3100.00 0.30 6.00 2.528e+20 6.8213e+20
3100.00 -0.00 6.00 2.6613e+20 7.0286e+20
3200.00 0.30 3.00 1.9866e+20 5.8434e+20
3200.00 -0.00 3.00 2.4142e+20 6.6189e+20
3200.00 0.30 3.50 2.4667e+20 6.7126e+20
3200.00 -0.00 3.50 2.9881e+20 7.4867e+20
3200.00 0.30 4.00 2.8624e+20 7.3583e+20
3200.00 -0.00 4.00 3.3108e+20 7.981e+20
3200.00 0.30 4.50 3.1426e+20 7.8109e+20
3200.00 -0.00 4.50 3.4977e+20 8.2716e+20
3200.00 0.30 5.00 3.3157e+20 8.1137e+20
3200.00 -0.00 5.00 3.5711e+20 8.4259e+20
3200.00 0.30 5.50 3.3787e+20 8.2808e+20
3200.00 -0.00 5.50 3.598e+20 8.5562e+20
3200.00 0.30 6.00 3.3278e+20 8.3141e+20
3200.00 -0.00 6.00 3.4831e+20 8.5226e+20
3300.00 0.30 3.00 2.6228e+20 7.1004e+20
3300.00 -0.00 3.00 2.9139e+20 7.6796e+20
