#ID amp_k2 er_k2 amp_tess er_tess amp_qlp er_qlp
210744818 0.004485666817786803 9.612881486915589e-05 0.0010295846993458985 0.0014321473962476102 0.005974671686568856 0.0007940775409229645
246777832 0.005282049911526723 0.00010828319861359918 0.000870988731410197 0.002137042559565789 0.003152438835463508 0.0007666636977082335
210771915 0.006200167013538874 0.00012879955440161552 0.0024558739102085027 0.0017416990415485278 0.006276150442372536 0.0010425461719696483
246931087 0.006221041772959379 0.00044520539978303063 nan nan 0.004484106686137685 0.0006526730821479467
246732310 0.02108638258152703 0.000789606955608221 0.001444927462107282 0.0018704279027572095 0.011803191364267064 0.0012187954889822015
210651981 0.024941066666437268 0.005593825380572594 0.020092260048993088 0.002204615459795095 0.01543625477528647 0.0015069951176173496
246806983 0.009392324991725855 0.002034510724672223 0.006498456002041171 0.002007259723594936 0.006730988333558547 0.0011301052377279605
246862801 0.00894478236370743 0.00015059544815223142 0.000851598863241167 0.002432546021132441 0.0021679892768760685 0.0013465326046166938
210741091 0.024373090505333758 0.0008237823040869296 0.00612273065341464 0.0029208289601788044 0.014755290003730187 0.001726416193584086
210470484 0.013509823110305122 0.004393097650152838 0.01058404795562733 0.005981567784424037 0.007529055568877798 0.003275570168543759
210865372 0.015391961415655785 0.0017269960398740383 0.005654919723971502 0.006011623595954694 0.009601578261413366 0.0037913109117078993
246714118 0.005787073805300294 0.0014622668787769829 0.0021192521226273816 0.006655285668732355 0.003836150900022755 0.0036661013080468733
210942999 0.012258290768750648 0.003221842982563516 0.006181555683961143 0.01292246693093576 0.008965033385691065 0.01080468881293194
210499476 0.007975755948113516 0.003218440344113508 0.006407773530112104 0.00827974480958574 0.006542429448455197 0.005555589656079815
211169647 0.005810955081404611 0.0001398409922931705 0.0019873748153260533 0.0016889076955960976 0.006162293099399154 0.0009805448186481418
211137806 0.020442513191719046 0.0068919596030159545 0.012172185248726469 0.05490622568223379 0.020541375543117163 0.037632175984237404
210894955 0.007730061825852805 0.003084104245039387 0.010479874117036193 0.030293624163139847 0.021754826437485626 0.025387660216930886
210704853 0.009236108167189231 0.00040075352379108234 0.0012434081420396128 0.005170673357035764 0.0050872838895732065 0.0030502793682180202
210365286 0.005443826371507646 0.0031407097227800188 0.009868323547498031 0.020004175144343557 0.011976683230148152 0.013440599780837757
211201094 0.005988544079565162 0.00015913222029533903 0.0010223987248060172 0.0016697244900369334 0.004826371143462953 0.0008485920646380946
210941195 0.002462917766110643 0.00019823164088651708 0.0007198512388532688 0.0030362838436539213 0.0008841657718561191 0.0018831955982448279
210579563 0.011474862112758442 0.0030856340236348053 0.002738338441308109 0.011027652266343252 0.003738226679479863 0.0071668249595650555
211026112 0.007140303892836521 0.0028704284628596343 0.00419625484151058 0.014649627413259113 0.00562811020037284 0.009294057303496302
210769813 0.015242559016591275 0.0035008458903153994 0.0101094838651221 0.01610986087443081 0.010074684292716957 0.010952824869431763
210419589 0.03840746463396283 0.008068718289317187 0.016426297997781857 0.005716887411249519 0.016284268028278617 0.004374399321853893
210523892 0.01167930982084547 0.007005091615594003 0.011265378511204682 0.05066182743660927 0.011915252932000754 0.0350977896058597
210742592 0.012664647670402089 0.002867030450386397 0.00956964838714154 0.018472056968767497 0.008373474726561123 0.012984835798040741
210744677 0.011946605562731 0.004076395550458662 0.006239489861873108 0.0116893737918847 0.005698681276960784 0.008267428137812022
211036776 0.009004540801835227 0.0002588590361743202 0.0013546137212866165 0.004007148784583725 0.012441153893572799 0.002959387285297776
210963067 0.013905929081586171 0.0043783841068534435 nan nan 0.18174098346294426 0.06215100869519867
210490365 0.011478773967387333 0.0032246244950912897 0.01063752273152897 0.011156969784724063 0.010352887007890242 0.006167698201755332
210497173 0.006770862692122553 0.0023576952532001535 nan nan 0.0022644308807078187 0.0030991040846135797
210432080 0.013732957782017666 0.0035175809827978893 0.006661162337672164 0.009058291227404248 0.0060366455403192895 0.0049186373909718036
210408563 0.002692334093953707 0.00027272897146558654 0.0007903091013529212 0.0025502700025749623 0.003459872707730653 0.0013566896996256585
210489127 0.006954349911728544 0.001784340663014922 0.00526576203616427 0.010796946524031436 0.006260451321599929 0.0063540464940162675
210451321 0.01088107849057784 0.001504811546377148 0.004126618821022022 0.010011978608932885 0.0195369471703606 0.006105663893773053
211019716 0.017952985118378274 0.004486972480231135 0.04626355620374976 0.018565125701555683 0.014372851563875397 0.0009686093243999154
210700098 0.013747289226115782 0.003596751704930219 0.0063234877503349045 0.012886237726747567 0.006112334582945025 0.008086603061320984
210923016 0.009127400685280698 0.003916529342640835 0.011482184533987302 0.005647415314061115 0.2100042616127915 0.040694343643677085
210736105 0.005356917193152949 0.0009788498666305724 0.004127500058606797 0.013220841458839398 0.00995723973957056 0.0065635131987657365
210899231 0.010589461561403344 0.0032212537809835984 0.0045291209666080585 0.009301175212371204 0.0041908724772842035 0.0054576189516094
210459199 0.022447850511431687 0.002835629660735076 0.01068392213444754 0.011173964083542175 0.009565985978846942 0.006339363752207585
210828490 0.005850173282633353 0.0036475230277351074 0.005627776921383607 0.015257283294648299 0.005673522082801631 0.0102754590299745
210846111 0.0065437877255801104 0.001891035836192805 0.004688311020656168 0.006312620992627898 0.004414487841808501 0.003567420297497509
210878579 0.001338567882306668 0.0010380831049426988 0.0027999594391174753 0.009240650259700254 0.0022965973861460444 0.005561797536915039
210718930 0.014559911134742741 0.004251419460683283 0.007736850604542141 0.02475398690416574 0.013888519505201171 0.022406667077791504
210754620 0.011765376596685615 0.004009213801560678 0.0073702491975133014 0.02102072568368389 0.008882552962010447 0.01454250975804074
210742017 0.011984400851133736 0.0030458355784205664 nan nan 0.006609662064207134 0.011469838055020835
210667985 0.010037549252156601 0.0014890726101778279 nan nan 0.12702107881446634 0.048039626078960784
210743724 0.009487549388435492 0.0008301834815663732 0.0014654860528926462 0.00809759188816482 0.011361113066291747 0.00498874068980644
210640966 0.0071616641810187745 0.0020185715863071125 nan nan 0.00722002396526158 0.006248068175673225
210674207 0.006664866570741835 0.003968617765744544 0.009263890446225574 0.01158879123000986 0.011591219406948896 0.007186108374024819
210889984 0.01264284277627203 0.00020659696056178248 0.0018866035259492053 0.0016004365999999883 0.004527672588659275 0.000873910227453102
247755982 0.025960343084782005 0.004499297352177439 0.009685158110269928 0.015470299747893828 0.05030726107301639 0.012945007157124213
210772187 0.026249867869347236 0.004614947586836754 0.00902709503181454 0.009942937603929412 0.018613103050905907 0.006583320906444671
210552148 0.0068423271436447225 0.0009887559903388296 0.003050593256269757 0.012040168105539147 0.3918238025816943 0.16668914730566525
210709514 0.013219529550468227 0.000297211760549245 0.003003178183872344 0.0011239265348789778 0.009474637749362297 0.0005989237650249253
210726910 0.016289926663365165 0.0033715714911313442 0.005082972913008131 0.004640001468220023 0.006470686068029445 0.0025693140403644766
210566619 0.006642261822658547 0.00011783284056323008 0.001708875399516719 0.0014371801883240687 0.003999331739329825 0.0008193289917900895
210558541 0.014433903597495423 0.005208001762363771 0.019201653757974547 0.005128365901497339 0.017285500580179566 0.0032633494903598612
210721261 0.08311806954187796 0.015643499968452004 0.01910060694747818 0.0035598342143495173 0.0202116960474533 0.0036074415475836757
210491860 0.004277123598472822 0.00024400113952066085 0.001031984904546003 0.002372551787282815 0.0034825794978440585 0.0011980677770940854
247589423 0.0035503610836549204 0.00012688538462704438 0.0017484597675677088 0.0018318645836209887 0.005837439828238149 0.0016943651769214013
210596446 0.007752226585554654 0.0011579215114303207 0.0022525266631715076 0.0028064873180622786 0.006386228618339295 0.001652511219579584
247592661 0.02033588515781022 0.004350104818109822 nan nan 0.00690941664560252 0.0016561888863389895
246707008 0.013906723393351729 0.005445188503932631 0.010763402111856672 0.021941729440214375 0.010357224137784418 0.013139588929141459
247862511 0.025908029638106907 0.0020176357355313635 0.005812857162445983 0.015816213689874903 0.006189165916102779 0.009440997452473971
246863569 0.004094313565753249 0.0007199360240490542 0.015321570436298535 0.019113949789904057 0.01966131649635062 0.006497818291727698
247019334 0.03543093876999705 0.007755161984567321 0.012352234156455397 0.010818813303171491 0.011449334417824409 0.0067606901341156645
247139505 0.034009333668115434 0.002408731441120226 0.003606323263756719 0.007603513830675384 0.015585879610500184 0.004603319251984356
247899959 0.006825032427680499 0.0033454825159745186 0.009834598090926388 0.022363356372083823 0.010987327264679828 0.016417970339799838
246900928 0.012083736197511054 0.00025831006201635644 0.0026184593869517034 0.0008442000112891021 0.004877999594204646 0.0004362770857433594
247110096 0.0459322792236795 0.00579346239611101 0.03020799714930674 0.00915328469735924 0.03171729590372585 0.006155140612718438
247069684 0.021670363053175882 0.005581077839270535 0.01161376678793583 0.018526015820007628 0.010861239946118526 0.011348714356699067
246911984 0.005447834833193168 0.0012186562044385933 0.0019976131472958895 0.007776389197442496 0.003622657043334862 0.004251462011156615
246808055 0.010032012104697835 0.00019249703006223896 0.00326253429947218 0.0009612740608808833 0.005735415417275269 0.0005616481484201977
246752527 0.018764044937668173 0.002777860097472288 0.010160240632666205 0.0034458345301119123 0.011904453216719547 0.0015839884802885972
247282522 0.003369067804327392 0.0005827474267560772 0.001939016774989048 0.0015269072445446281 0.0032689697906091745 0.0009112205533351075
247864824 0.0029544456965426404 0.00045450347430111193 0.001422485617597362 0.00727149894441536 0.0009727264308175936 0.0040085357553668
246768912 0.014040159365002386 0.003544386405970413 0.006847934803536977 0.012092538616315917 0.007447411168830725 0.0074885194465726095
247218216 0.01650063218998031 0.0050137090968623045 0.008355937164026498 0.00837982358152457 0.008021427416127746 0.005474501890851395
246878254 0.0038499002428253274 0.00024134071468120592 nan nan 0.15884703971521086 0.03563344794731641
247122957 0.032601264871545965 0.005660614230100235 0.014021003141268628 0.003678222423872012 0.01445275316704445 0.002856972918186245
247144105 0.004621105604415111 0.0007457841208710913 0.0020435676468128503 0.008424184961666518 0.00926795494579166 0.006604056002850613
247094343 0.009209611200073554 0.000303489085382796 0.0010276012956132836 0.003268099511121477 0.005503675975502144 0.001999929733877605
247813004 0.006013770121775143 0.003597726074537711 0.008574358592488451 0.03233794104525686 0.008309303880735464 0.023146826427031454
247318877 0.017652356055240317 0.0017408629175684944 0.003516534094557081 0.01072593091972608 0.007701117695106945 0.007091291570262085
247171832 0.016189535813545073 0.004932255112962067 nan nan 0.00917270563999693 0.003130097638256155
246807491 0.005916171721170823 0.0028954431102783977 0.006531264437967107 0.012466066376088734 0.005672641325191826 0.007403722173950297
246981320 0.0009174180807945533 0.00017285164307777198 0.00047386833550756206 0.0010340275850150848 0.0008774951467316902 0.0005212103559761566
247441866 0.007086111601013563 0.002103322238796456 0.005939409807249777 0.020300914910968297 0.005141876761964087 0.013774357154287906
247153621 0.015773256731477517 0.005165569551726593 0.012897979188129354 0.004633050849336168 0.012731230271728558 0.0028608320689476638
247970815 0.006509152820527303 0.0006966519724271236 0.008801664031207856 0.0014443376827145136 0.008290618502918925 0.001067554844361272
247164626 0.007543453102727435 0.0004412630515614541 0.0015529132909046692 0.004068870651796123 0.00750328047537289 0.002823087345480395
247032724 0.019681510529828528 0.005913929211983651 0.015812285532039748 0.04149845172363373 0.017112067860008528 0.028319838219760946
247230044 0.008141939254793437 0.007106250973872559 0.011422405519344855 0.048240065207175595 0.011158433102246415 0.03274573086351114
246996958 0.015461025124135655 0.002104323673207694 0.0027092045473881545 0.007786878349802776 0.0056696184731567165 0.004518720647623051
247185579 0.003853739592226378 0.000539754697534607 0.0016388331394835607 0.0073643738577253565 0.006701972575290812 0.004541414083523425
247649755 0.01568309596234562 0.001606832133005381 0.0019942340698813855 0.008020861252413459 0.005212080185511487 0.005777551437559866
247306074 0.00838702913810118 0.0009005399517631389 0.0021977603590860586 0.00834986312372826 0.005509091822472233 0.0053648209431045495
247783757 0.01842765993205417 0.0046778762757817656 0.008312714146933473 0.004814309135331708 0.007741114193318295 0.0029326646470373245
247013709 0.03163575509603499 0.00353928175765637 0.0035010311084039325 0.013273377674732214 0.009488092791811318 0.008341845774516556
246971978 0.002037093134589399 0.0009340064546272839 0.0028748215417997826 0.015178073707112029 0.003027177881292218 0.008913529321431541
247072635 0.01937017607791134 0.004933756299628662 0.014977226489907108 0.00738102308344495 0.014128439842436894 0.004809244911861578
246953721 0.011790511547925177 0.004302371516782805 0.017536829010484353 0.058442652725825085 nan nan
246625561 0.02514650465268682 0.007957953432660708 0.026506891926380394 0.003070244214289204 0.018420380085460833 0.002891933113591803
246884081 0.029437167341783713 0.008518073234541861 0.009117676957370122 0.027159877915046843 0.020699051337086515 0.015619456647491085
246990037 0.013876734917607018 0.004282848752225088 0.007739518168289813 0.013655441825935623 0.004696939176360904 0.00871339066175828
247337843 0.0003668288899447285 7.823076769780083e-05 0.006433173691337253 0.0010172588322800234 0.0068500972059325526 0.0005046742265135288
247744104 0.004864493060756205 0.00012942430307050896 0.0007640558907695291 0.00235363797554752 0.0014456893829273016 0.0012775500486191128
246624367 0.01482154406412374 0.004927021398315997 0.01549952461076225 0.05212643834151319 nan nan
247560983 0.0074629193137003644 0.0037680681249034065 0.014989839631253318 0.06107282018906286 0.02262062155859517 0.03994483438686611
247969085 0.023705469623811926 0.005964595325301003 0.00972430305112892 0.006952136611609818 0.008910390372285103 0.004336662307386573
247288261 0.0035078336910936096 0.0016284519445278177 0.0148980412795732 0.052194569660655055 0.015013745100504104 0.03274221948799752
246787471 0.006703206466649484 0.001753354978252113 0.00383109528249434 0.010522465477071457 0.017267300097466534 0.006228381159858697
246642267 0.004614028604670653 0.002334360893137286 0.0037201505019122333 0.011737188055274298 0.011753718883560488 0.00749379580102491
247444723 0.007259722491688037 0.00046345593146566067 0.0017713913735916673 0.005221812753613808 0.09761550594469445 0.013723003999273597
246928683 0.004455732369984923 0.003055815733566685 0.01565641563548337 0.02067555118062147 0.012075712315532231 0.010471146817074312
248170923 0.014864199890991536 0.004071633546802789 0.006655952894650541 0.00982865094140052 0.005953967353172912 0.0056873792589663096
247308468 0.014613521648529075 0.004449359179746886 0.026999719025905686 0.005802563182172624 0.02391553498154806 0.0036983484321965387
246677610 0.0007980747478812968 0.00010651447766574381 0.00033705151740941934 0.0015980450130978247 0.0007605366851976712 0.0007898398534785579
246953884 0.009954053544457362 0.0001176972927105117 0.001267147252282541 0.001736167519198076 0.004431899134188708 0.001018945189673468
247395996 0.010214120414919545 0.00319735464999093 0.0053556238548657705 0.024905575865895795 0.012417102609678203 0.017108818091000403
248199652 0.003997248344856251 0.0033757083308911503 nan nan 0.014929721694957366 0.029482723911940102
247381505 0.009726658768629992 0.000855171135056646 0.0038503604931656938 0.01666772994981902 0.0036766076861438385 0.011762263239096182
247793419 0.007092060368287925 0.0010144230584568535 0.0014885742207100307 0.00765963121837871 0.005083629944060546 0.005143231966110936
246690477 0.008702875143727657 0.0030952496916534246 0.013263397175671623 0.014355888006241671 0.048247106818417845 0.009203563120855754
247167923 0.004559387356598629 0.0023728916401553673 0.01080743246300122 0.03832886674153774 0.03715703028226666 0.02929602904199421
246846196 0.005136542119953605 0.001866125124305171 0.00528100016558215 0.023078520188804377 0.00723119647825539 0.01317006034037394
246816464 0.006241468700268882 0.0032857418082966054 0.008162564190516293 0.018329438346354615 0.009932278501971944 0.011636321291185383
246838465 0.009142104881941745 0.003993482157764126 0.011228562596717865 0.036673653087752216 0.012592311919615878 0.024997009221455972
246984590 0.013922278127382129 0.002576475303231414 nan nan 0.006418910733453878 0.00809933805760661
247297768 0.006793580960564683 0.0017758002364961839 0.006040712198241326 0.015840449749423124 0.0038363044905114748 0.007215193083374675
