#ID amp_k2 er_k2 wn_k2 amp_tess er_tess wn_tess amp_qlp er_qlp wn_qlp pbest_k2
211037886 0.005503499138289456 0.0026614873416920377 0.0019757523747450214 0.008040785307849357 0.0023068789537674488 0.0005665616528667377 0.009770372399322772 0.0013352553330288404 0.0004509328860851208 9.228015974681638
210899260 0.005440218788158567 0.0016201264720872685 0.000853251499797055 0.0024816448781855927 0.0007995622412005867 0.0007214746906538235 0.0043778427861012005 0.001513789573362224 0.00041054892309019315 9.228015974681638
210666330 0.004088457410381116 0.0015417673209427462 0.00018242053334833406 0.0033171810261193417 0.0010027241959902553 0.0007994666553025048 0.003861468062931081 0.0006290395697149177 0.0006165831430668169 10.788442056115933
210675409 0.007334868203406925 0.0030789468250724383 0.00024847334407787614 0.003736937531293537 0.001314498505591338 0.0007796635720004857 0.0032505722353713268 0.0005425323164148197 0.000272065676361051 8.766912448994201
247363759 0.00082807455704435 0.0004449150293639903 0.0006553261623476877 0.015214898968499164 0.0035533359000777687 0.0008822271500475465 0.01609202164473171 0.0036001503949702578 0.0005097140265395569 10.312842105263158
246794704 0.009062908096565887 0.0015047279668972758 0.00015678374036058856 0.0031889813331333846 0.0010215874538441689 0.0008949319890568961 0.004324698348585463 0.000776449389275998 0.0004819894544073851 10.466646724498952
211041649 0.029299561520321784 0.007072253466959 0.00868873245695488 0.023983369649778534 0.003481772363653296 0.0016227850701460297 0.015114651369145094 0.002355325121088227 0.0008801040403807112 2.3157944499598164
210786154 0.011489429206121447 0.0018719772770740375 0.00017275554755969013 0.004678460442161159 0.0016060285645064848 0.0008625526321778064 0.006451959871810922 0.0006476360888411247 0.00042680118280118644 10.018406413612565
211049709 0.010149761639514083 0.0008392977869609448 0.00018579622528096547 0.0067379950883062955 0.0015323960125041875 0.0020341548484443784 0.006968749865425408 0.0010571492823372732 0.0005089109951474931 9.350971633642578
246875518 0.004439274121673756 0.001270990267740959 0.00011311010345474739 0.001297381993248614 0.0006222914634949114 0.0007882637304606557 0.0018635321507127945 0.0011084252588460567 0.0003808779369032678 5.235336867305062
247857331 0.01236946650929657 0.003907658370402359 0.0007091066173559238 0.018315428450404948 0.004783124062898018 0.00098846918111688 0.019032396127444524 0.004865833568492975 0.0006512338403344764 7.461918108700951
210652965 0.009306436835766322 0.0013749626619599237 0.0003830643877388527 0.004539812505467126 0.0017996320408838835 0.0009711835844473119 0.006760060706194063 0.0006264605321783166 0.0004815991422889603 10.312842105263158
247002634 0.0054709625044497 0.001950325096242131 0.00014606397939981148 0.004007016266196536 0.0017449713568684618 0.000918535386514777 0.007331392334511671 0.0013858596203737744 0.000512015984683496 10.312842105263158
210674406 0.005083781963344038 0.0009748292990570007 0.00011567392081570102 0.0022053469638249486 0.0006187332812586753 0.0010632516726915328 0.004401753065114674 0.0007487717640158446 0.0005595203980660419 11.495283240249684
210772796 0.000575606636657017 6.882362569165291e-05 0.0004922670231196187 0.0026918239567085126 0.0006538251509783223 0.0011536691076958047 0.008711560043797565 0.00024658867379948957 0.000684070594814401 12.0893385982231
210359769 0.00918590140014489 0.0005272835793025079 0.0001234825723455046 0.0014614786622957087 0.00032294822838855 0.001151716485404874 0.0049249323331963385 0.0017024818071805074 0.0008215785308082364 11.88461351836576
211058178 0.004002377441179004 0.0020408158131627295 8.594330932372135e-05 nan nan nan 0.00372915709790946 0.0005481139940924987 0.0006736312925894046 12.748139280695362
247134293 0.007595997710810845 0.0008952344839302769 0.00010401680278827206 0.0069173243321635535 0.0006273634015279828 0.0019539411020513073 0.00734735837733211 0.0007000611201411291 0.0006804575770532389 11.88461351836576
210551925 0.007787819392593859 0.0020084537494051303 0.0001608203859747293 0.001221963971424453 nan 0.0011561572198388152 0.24810624460518013 0.1567250448479966 0.37884024997159754 11.686706746826987
248045685 0.0009996026998206886 0.0004564571800051263 8.497921291674888e-05 0.00033522494610055046 7.69789974584134e-06 0.0013158649375066382 0.0017795912823516155 3.283057894720048e-05 0.0006605770394715609 18.941303843476916
247369717 0.001950278696112092 0.0007442131357444247 8.758529231228472e-05 0.0012465931986758666 7.347481557343773e-05 0.001332058467182229 0.0019014925388565551 0.0003716944252756361 0.0007076595702775323 6.4950941394855475
246865157 0.007067554691401146 0.0006041936313574743 0.00010819204746620392 0.001937088690512679 0.0005304985947208453 0.001310603093037173 0.004502591512370325 0.0009328107623434867 0.0006633958950474178 12.301240520315403
210554781 0.008292146769944763 0.0013883207564593914 0.0006367128192495113 nan nan nan 0.5481216231221758 0.5844760891748262 0.24882314535075037 11.495283240249684
210744818 0.004334441023776939 0.0007589161280464062 9.638195038675937e-05 nan nan nan 0.0059005776594710495 0.0008215005549583525 0.000876007527229277 12.983990670059374
246777832 0.004505860771628611 0.0010430345865480683 0.00010720350597585079 0.0008857017985666002 0.00016658151916857424 0.0021063864747893476 0.0029298679214153646 0.00041587970995177946 0.0007614526234925216 12.983990670059374
210771915 0.005891484041887483 0.0012246097496474912 0.0001278732691992693 0.002226754078771232 0.0007509462640290545 0.001741255873817612 0.00614836513773645 0.0002770518025308177 0.001052775606260685 14.021639569498511
246931087 0.0053095729860182395 0.000846695305401592 0.0004409800799762273 nan nan nan 0.003446186481466759 0.0007786206628883816 0.0006533239592981801 10.956875726939252
246732310 0.018785086589589585 0.0019866808796752396 0.000789435890431177 0.0014036005918226513 0.00013230744783984696 0.0018669054644065183 0.008377784045409897 0.0034029768216115855 0.0012233552430308652 12.983990670059374
210651981 0.020816922359970517 0.0068230921927972974 0.005583111317448241 0.018395319802354336 0.0032416264541261296 0.002205281109410756 0.01396864935034628 0.0027878015587083035 0.001510904338070453 2.4706962293461374
246806983 0.007591368588615028 0.0010514009154163689 0.0020350366065926473 0.00561322100144409 0.0013466549480446804 0.0020127975878766694 0.005861909073977593 0.000896097445072752 0.0012004908599954672 2.6084409844620287
246862801 0.00832848464949918 0.0014625769518120005 0.00015264702231636084 0.0008553162362899677 9.703649149639103e-05 0.002436147732466192 0.0019442361523987397 0.00026767508283748404 0.001373801796308971 15.931442695459866
210741091 0.017077789625162855 0.009163814998864114 0.0008242636089811245 0.005353268644496745 0.001204669193835075 0.002933891772638336 0.013930283689898817 0.0008710188565873224 0.0017358638825181007 11.310029553010713
210470484 0.01035620710923428 0.0017957651679551838 0.004385520486093395 0.008450351268458646 0.0028508710741957616 0.005988274833257973 0.006298294148707854 0.0013047116668451293 0.0032967421658728624 2.3785846775368302
210865372 0.0144194077261897 0.0019380712333221899 0.0017384779725192014 0.004867563145728777 0.0013133738451484394 0.005797502775062279 0.009355123443327526 0.0033775398865153678 0.0038602549474379307 12.301240520315403
246714118 0.0037318776340716175 0.00017647320143266668 0.0014313432652792075 0.0021163854113316017 4.8198903531402815e-05 0.006650090586870273 0.003233118813901323 0.0008768451207790318 0.003629655787669115 21.233636757693972
210942999 0.008152103450343638 0.0014930466015600499 0.0031821200600565926 0.005969492980665873 0.0005963175846945875 0.012894771913538659 0.005965425182120718 0.0010403176341435502 0.011458392155466157 1.808535774939083
210499476 0.005447421021783026 0.0015291815744583105 0.003609856181669278 0.006314150870033685 0.0005943679110921722 0.008249271651080279 0.005746525790442654 0.0009848485587914014 0.005423383208810572 0.8589484168037286
211169647 0.005308349026784161 0.000871138302500924 0.00013583335440339896 0.0018234073045616272 0.0003714276169405966 0.001695781941566507 0.004763320596050578 0.0006321027873663542 0.0010475297777548089 14.307494596647
211137806 0.017592742640020642 0.001372270392553586 0.0067952167059736205 0.01211433395113059 0.0003158291557035112 0.05446484791499294 0.02273738141182206 0.011046555376527385 0.03948791694121031 14.307494596647
210894955 0.005859442778745761 0.0004591575475996774 0.0030578433559074573 nan nan nan 0.021754826437485626 nan 0.025387660216930886 28.01441152922338
210704853 0.0069197528992719455 0.0016683104417072208 0.0004016008941080267 0.001239127383830398 2.217625015690783e-06 0.0052561862966343095 0.004814786856776523 0.0008306347325132789 0.003134527160987067 23.35335621662853
210365286 0.002618710333567379 0.000784494521931409 0.0033445384540246705 0.009447313258524217 0.0016877261495446192 0.019810785638851514 0.007701497082335459 0.0017878086943284809 0.013044271348511929 0.8685153008758555
211201094 0.005675550079381921 0.0007115009485050756 0.0001543711824772442 0.0010326767569439944 0.00012507098418740434 0.0016776948233745417 0.004459885150511644 0.00021668936639465246 0.0008552168501804076 15.239547038327526
210941195 0.002146099991906007 0.0002548025968761602 0.00019871194897555226 0.0007174355711953325 1.824329771068912e-05 0.0030386274512743798 0.0009003884304310275 9.097186577040755e-05 0.001952975562928248 21.896120150187734
210579563 0.005319466520366695 0.001254699983401936 0.003412182205690622 0.0027191705616838027 0.0001796226909848585 0.011003867574103238 0.0027067355562314676 0.000543796949770311 0.007139719734657944 1.2782135383234439
211026112 0.0043492524617298155 0.0010458890437380726 0.0029081470552534774 0.004183010143473927 0.0003280631610780663 0.014449052225748936 0.004236921848504692 0.001448947745733657 0.008995539471365855 1.319054748338593
210769813 0.00930877768954249 0.002414989293468833 0.003530633852705222 0.00981793737301733 0.001705460817760082 0.015956390172246933 0.008898109668967608 0.001706213850512144 0.010387895047693264 1.8612975051485283
210419589 0.02991233019109769 0.008907816830837344 0.008363180389055728 0.013895386543891301 0.004920303570461965 0.0056734212665158264 0.013542965740163827 0.003967755043362784 0.005409239352428935 2.6578336263211577
210523892 0.00716111542629037 0.0017895698121427994 0.007575083557732772 0.011204928472827143 0.00109704578487437 0.05034739766437605 0.0073835446133990335 0.001711210875655201 0.033539182492150536 0.2966144798922679
210742592 0.010440819313482086 0.0006941783549586009 0.0028047963343240806 0.008428453257045903 nan 0.017836025423798717 0.007546393493819564 nan 0.012848158188984927 28.01441152922338
210744677 0.00724035822001427 0.0021563110684116246 0.0036616952737856716 0.005978032395716098 0.0008453835104087161 0.011678501724386054 0.005163425008015453 0.0010814074856855288 0.008076949370689552 0.4813308179066934
211036776 0.008929323537398259 0.0006314733119049321 0.0002593262552360331 0.0012653420980971585 9.068503861019541e-05 0.004020420386254007 0.00991777311336231 0.0033395337366692816 0.0030129411302889254 21.233636757693972
210963067 0.009519526617669532 0.0023895714634150295 0.004420425276263413 nan nan nan 0.10230606353517283 0.04052974192122346 0.06085028338672317 1.8466050453112983
210490365 0.00791720208848098 0.002334660919520241 0.003235728861242142 0.010614942914010219 0.0006413737065571033 0.011153140053846206 0.009882866008364011 0.0014699710021115176 0.006246871831294921 1.8762256403971074
210497173 0.005085333885628781 0.0010348780853332439 0.0024398382235122653 nan nan nan 0.001990237559783892 0.00029136295708391796 0.0031102068078272017 1.8466050453112983
210432080 0.012400163752522009 0.00040670254826586077 0.0035850259173439403 0.005980617676673471 nan 0.008672325076836851 0.006416984450974818 nan 0.005127527838668863 30.4449968924798
210408563 0.00172690553293686 0.00045797129770784356 0.00027164920351704176 0.0008229692373420041 0.00017146286961972103 0.0025540983600130618 0.002429826396633943 0.0004443764957957289 0.0013952929712314696 8.55321972342506
210489127 0.005959119654572304 0.0012551265163493926 0.0017933023666895692 0.0050035117049877205 0.0016377654532305599 0.010855895024405378 0.005254926359399536 0.0013025362239083868 0.00674877863429 3.6542535732402355
210451321 0.009667727925433472 0.0019847243778747738 0.0014842596621071813 0.0043686464072797 0.0004116809799532983 0.010033350076767786 0.018665694410776056 0.007262033992651148 0.006471962750696774 10.16349226108967
211019716 0.009236765895538871 0.004605927666630764 0.004557035023211329 0.04805250874557225 0.011033757676239129 0.0202027163844443 0.013140058169562445 0.0039363636595712 0.0011046113060301159 1.8662470855366422
210700098 0.008596879769380299 0.0019895113117163283 0.0035000124248373444 0.006324216779162483 0.0005738416962358333 0.012782406614067635 0.005372000405108572 0.001409128226441876 0.008283790642989022 2.338948413835253
210923016 0.006463461496322571 0.002487986502556115 0.003776460978531742 0.006151859786685451 0.0015948948193646197 0.005653314386903744 0.08789298247277955 0.08826457026984523 0.0432256612852974 0.5790225197751332
210736105 0.00455032926055018 0.0006051764079087254 0.000975673388853052 0.004189619049062681 0.00019324672751837345 0.013051563349899532 0.009649584912621668 0.0016530053019812455 0.006658435117147426 21.896120150187734
210899231 0.005609746600145003 0.0014370934992416662 0.003482072553622627 0.004365312201792201 0.00047818931775214 0.009222446689057731 0.003816822378983282 0.0008591291892976798 0.005548514441881515 1.2246806170154254
210459199 0.019017634908307726 0.00278421622159758 0.002881347727754667 0.009968335423949783 0.0012914937480700676 0.011157016856421816 0.009035327829374905 0.0014230697117818636 0.006496283987046981 3.6542535732402355
210828490 nan nan nan 0.005030903933795527 0.0008913718277745052 0.015408121134047865 0.003408246065336419 0.0010829806221837653 0.009261285821089028 0.16298113137238723
210846111 0.003687169994664467 0.001056754734549226 0.0020339040879343217 0.004066381431341701 0.0005908315373162544 0.0063410776507822455 0.00342938949325797 0.0005356321300750395 0.0034908044898615096 1.5524891294702283
210878579 0.001283807354513386 0.00028073473061694687 0.0010499327708436582 nan nan nan 0.002272040635464389 nan 0.005727983050695438 31.825623700623698
210718930 0.010455798401910906 0.002745322656976434 0.004332341367654351 0.007370526801338003 0.0008067591248514127 0.024572944563641043 0.007716092089488289 0.0010959889077622297 0.02398234252464172 2.4195874659185206
210754620 0.007253455192276208 0.0017361934739758193 0.0039044671590232976 0.007276425865991565 0.000944146355000082 0.020946334331403083 0.006199564583762885 0.0023325969604133757 0.01434059553876893 0.6339407963019041
210742017 0.008409936944623112 0.0021677856952669666 0.0030611434300065847 nan nan nan 0.005674733450786635 0.0007069135444522149 0.01197195970550587 2.852268492640209
210667985 0.00710611840397308 0.003068455051493021 0.0017042055510389613 nan nan nan 0.09030638524769452 0.045198751264954436 0.04597487508350612 14.021639569498511
210743724 0.009258043121104915 0.0034902807587240607 0.0008435057796349493 0.0014650386784017433 3.0632526763943284e-06 0.008083136836890182 0.010561544278814835 0.0029210868766346492 0.0049542617489123485 24.157214715455172
210640966 0.0043118666666340085 0.002460401790292881 0.002044553464329417 nan nan nan 0.005711468236131642 0.0022031859339997945 0.006584578471048704 2.6987152647700476
210674207 0.00465428697151523 0.001828119633572961 0.004023744392567565 0.007714570731778538 0.0021845319935118158 0.011649715174191612 0.007042150683612518 0.0027016860419425445 0.007273443707534722 1.0536798995061347
210889984 0.012175918549986179 0.0018302736851863296 0.000207378576078801 0.0017767224111416664 0.0003733007719063821 0.001606084067974173 0.0032323954408543516 0.0003314681036044996 0.0008861100644144708 11.495283240249684
247755982 0.024654887473425785 0.001897378431667221 0.004393489463422632 0.006816908000869837 nan 0.015986417707226516 0.04281329156185182 nan 0.013797997234416964 28.01441152922338
210772187 0.025718203261385096 0.0020862747436930997 0.004645273099033334 0.008632697588863342 0.0009080214681195086 0.009745512466770353 0.016929420792250925 0.001965756690472011 0.006672441557341863 9.606981761129633
