210991540 0.9119279966666666 0.5223342366666667
211016313 0.7982489433333333 0.5185407166666667
211037397 0.7662114933333334 0.54780082
210946764 0.9766266366666666 0.8312738133333332
211002011 0.9759247499999999 0.7863509266666667
210997742 0.77516069 0.4778566266666667
210943453 0.9791815100000001 0.6132235733333333
211051561 0.6289952033333334 0.5885129966666667
210966931 0.9208376233333334 0.51604549
210964488 0.60864282 0.55373631
210817078 nan nan
211051975 0.8900003033333332 0.56654475
211065162 0.9963432166666667 0.7827805466666667
211013159 0.7823876733333334 0.6308477699999999
211013046 0.38652238333333333 0.5386875799999999
210956678 0.8455393733333333 0.5416086433333333
211025925 0.8434246966666666 0.56186406
211008438 0.9785553233333334 0.6901001133333334
210946466 0.9532932833333333 0.62874514
210979439 0.89212974 0.5761238233333333
211054634 0.5213096233333333 0.6177069933333335
211049486 0.6065200366666667 0.45056953333333327
211070495 0.65864593 0.4634347566666667
211079106 0.22184291666666667 0.5710872533333333
211036360 0.72827061 0.59134084
211044536 0.9951938166666666 0.8886245333333332
211028209 0.9392330866666666 0.8757810199999999
211039307 0.9376483566666667 0.7426857366666666
211078393 0.44512853 0.5576827133333334
211046948 0.96675106 0.5320284366666667
211026087 0.9606881733333333 0.6993729833333333
211018106 0.7530425799999999 0.4861616899999999
211010041 0.8099494166666666 0.48491985666666665
211046102 0.99159495 0.8566576466666667
211067927 0.9184217866666667 0.4413318933333334
211049396 0.93450137 0.6478700833333334
211002985 0.28217808333333333 0.5531746366666667
210998478 0.6244880966666667 0.5631784
211077349 0.81886186 0.6100013833333334
211059979 0.40128505333333325 0.61000371
211098454 0.9478912166666666 0.6285198133333334
211084148 0.24075590000000002 0.55551674
210832378 nan nan
211013627 0.9190231733333333 0.52659874
211071431 0.8113487566666667 0.5928717866666667
211106429 0.97643586 0.7286502933333333
211055359 0.2739187 0.55029543
210994935 0.96796892 0.6690517266666668
210974364 0.7868335233333333 0.5969854
210988354 0.9310353 0.6141940966666666
210862226 0.9603379766666666 0.54496137
211066186 0.24487876666666666 0.63053328
211064722 0.32139655 0.59548237
211008237 0.8347897533333333 0.51080197
211053031 0.3274089533333333 0.5398046866666667
211010807 0.6962992766666667 0.5036014733333334
211078565 0.75813659 0.49522032333333327
210965155 0.99385967 0.7042284633333334
211079830 0.40192593 0.6554078066666666
211106743 0.99306218 0.8251678533333333
210876759 0.8619786500000001 0.574629
211071351 0.8719647766666667 0.5593817133333333
211111400 0.9219804000000001 0.5571465666666666
211092430 0.21673595333333331 0.6054715733333333
210977779 0.5723267233333335 0.5668579333333333
211049322 0.9762569433333333 0.8432940833333333
211014750 0.74798733 0.5359844533333332
211030439 0.9959823499999999 0.6941896866666667
211089274 0.8563759933333333 0.7234099133333333
211047687 0.86707183 0.5266506166666667
211035702 0.9846942033333335 0.6579301166666667
211117077 0.9439071 0.7385609966666666
211091381 0.9855173033333333 0.6661633666666668
211035968 0.9982610933333333 0.88033692
211096368 0.9814046033333333 0.8873429333333333
211081593 0.9724729833333333 0.8528745766666668
211025716 0.9780952933333333 0.8341467800000001
211113345 0.9727613533333334 0.8957651466666666
211037018 0.8593320066666666 0.6018557733333333
211101761 0.97678733 0.8589367666666666
211095218 0.8235045066666666 0.5908957933333333
210754915 0.96956301 0.8173991433333333
211038810 0.7291700066666666 0.6102052299999999
211064526 0.9851763433333334 0.6128758966666666
211097941 0.6841750133333333 0.5885103566666666
210967650 0.9825015466666667 0.8853979299999999
211121141 0.9724068033333334 0.6773132466666666
211059325 0.9622453833333333 0.8946234566666668
211091768 0.9916500633333333 0.9076498533333334
211026321 0.9371646833333332 0.6926234366666667
211054027 0.9876296299999999 0.8092082533333333
211040347 0.8874297933333333 0.5986593766666667
210978650 0.45736578666666666 0.5788197233333333
211004687 0.62382986 0.5441089166666666
211096421 0.5567055166666667 0.64425973
211024798 0.8918944166666667 0.5948432366666667
210982234 0.22453093333333332 0.5049303166666667
211037417 0.7325272799999999 0.5179305966666666
211031520 0.92144549 0.7609705533333333
210971340 0.8127352999999999 0.5629204833333333
211083408 0.86756768 0.6795717099999999
211069456 0.9956567666666668 0.9278446433333333
211061207 0.5189025433333333 0.5522626533333334
211129400 0.9895258250000001 0.7503957450000001
211068914 0.8860346900000001 0.6413958266666667
210922602 0.6980540166666668 0.5412212633333333
211003154 0.3764221466666666 0.6154859066666666
211027393 0.9972103833333333 0.7742553966666667
211000470 0.6502973033333334 0.60315144
211100398 0.6274895466666667 0.7726071066666665
211100131 0.5586314766666667 0.6899711466666667
211087985 0.8422799699999999 0.66890311
210881103 0.7326381599999999 0.46521887333333334
211023213 0.95021834 0.8917436
211103863 0.9096775466666666 0.7874828366666667
211038588 0.2916572233333333 0.5081988766666666
211067768 0.8000659133333334 0.6670517133333335
211107734 0.9722483166666667 0.6736274766666667
210866744 0.99773267 0.841584355
211113696 0.9461291433333333 0.7178593466666667
