k2id,jmag,jmag_er,hmag,hmag_er,kmag,kamg_er,vmag,plx,plx_er,bprp,ruwe,gof_al,d,mass,mass_er,teff,teff_er
211946518,11.997,0.019,11.341,0.021,11.188,0.02,14.365,5.421,0.022,1.7522106,0.98769563,-0.251926,1.2463744e-15,0.6211,0.0033,4259.0,77.0
211946518,11.997,0.019,11.341,0.021,11.188,0.02,14.365,5.421,0.022,1.7522106,0.98769563,-0.251926,1.2463744e-15,0.6211,0.0033,4259.0,77.0
211937293,12.629,0.017,11.933,0.023,11.741,0.015,16.55,5.415,0.034,2.2123613,0.98366714,-0.35340607,0.0,0.534,0.0033,3420.0,42.0
211937293,12.629,0.017,11.933,0.023,11.741,0.015,16.55,5.415,0.034,2.2123613,0.98366714,-0.35340607,0.0,0.534,0.0033,3420.0,42.0
211922849,12.784,0.02,12.079,0.019,11.871,0.017,16.251,5.511,0.037,2.2064734,0.99698097,-0.074436516,0.0,0.5063,0.0037,3595.0,43.0
211922849,12.784,0.02,12.079,0.019,11.871,0.017,16.251,5.511,0.037,2.2064734,0.99698097,-0.074436516,0.0,0.5063,0.0037,3595.0,43.0
211910532,12.935,0.023,12.268,0.033,12.043,0.02,16.373,5.32,0.045,2.329008,1.012157,0.2862748,0.69546455,0.4906,0.0045,3607.0,43.0
211910532,12.935,0.023,12.268,0.033,12.043,0.02,16.373,5.32,0.045,2.329008,1.012157,0.2862748,0.69546455,0.4906,0.0045,3607.0,43.0
211917139,12.872,0.017,12.211,0.017,12.007,0.02,17.14,5.457,0.061,2.743742,1.2774693,6.175776,6.7236476,0.4874,0.0052,3302.0,42.0
211917139,12.872,0.017,12.211,0.017,12.007,0.02,17.14,5.457,0.061,2.743742,1.2774693,6.175776,6.7236476,0.4874,0.0052,3302.0,42.0
212013619,13.129,0.018,12.508,0.023,12.248,0.021,17.211,5.431,0.054,2.6499052,1.0957469,2.271028,1.6922137,0.4492,0.005,3364.0,42.0
212013619,13.129,0.018,12.508,0.023,12.248,0.021,17.211,5.431,0.054,2.6499052,1.0957469,2.271028,1.6922137,0.4492,0.005,3364.0,42.0
211928930,13.27,0.02,12.607,0.026,12.38,0.017,17.356,5.473,0.061,2.6406765,1.1560932,3.4216127,2.878,0.4247,0.0048,3362.0,43.0
211927213,12.017,0.018,11.386,0.019,11.19,0.017,14.565,5.459,0.022,1.8238258,1.0563865,1.3410095,0.0,0.6185,0.0029,4116.0,76.0
211928930,13.27,0.02,12.607,0.026,12.38,0.017,17.356,5.473,0.061,2.6406765,1.1560932,3.4216127,2.878,0.4247,0.0048,3362.0,43.0
211927213,12.017,0.018,11.386,0.019,11.19,0.017,14.565,5.459,0.022,1.8238258,1.0563865,1.3410095,0.0,0.6185,0.0029,4116.0,76.0
212029094,12.909,0.02,12.236,0.021,12.06,0.024,16.41,5.433,0.037,2.3045988,1.030129,0.70782495,1.2560739e-15,0.4802,0.0047,3580.0,43.0
212029094,12.909,0.02,12.236,0.021,12.06,0.024,16.41,5.433,0.037,2.3045988,1.030129,0.70782495,1.2560739e-15,0.4802,0.0047,3580.0,43.0
211958562,12.931,0.02,12.379,0.021,12.106,0.02,16.685,5.539,0.051,2.7159681,1.1721643,5.0548244,3.622022,0.4656,0.0047,3481.0,43.0
211958562,12.931,0.02,12.379,0.021,12.106,0.02,16.685,5.539,0.051,2.7159681,1.1721643,5.0548244,3.622022,0.4656,0.0047,3481.0,43.0
211973710,12.949,0.02,12.293,0.027,12.054,0.019,16.761,5.378,0.036,2.308076,0.9743295,-0.7635038,0.0,0.4848,0.004,3459.0,43.0
211949501,12.36,0.02,11.655,0.019,11.546,0.019,15.294,5.377,0.028,1.9722347,1.1069162,3.3213208,1.4830588,0.5679,0.0035,3854.0,76.0
211973710,12.949,0.02,12.293,0.027,12.054,0.019,16.761,5.378,0.036,2.308076,0.9743295,-0.7635038,0.0,0.4848,0.004,3459.0,43.0
211958252,13.298,0.02,12.651,0.022,12.428,0.017,17.198,5.331,0.051,2.569909,1.0548567,1.3281435,0.9285307,0.4262,0.0044,3427.0,43.0
211949501,12.36,0.02,11.655,0.019,11.546,0.019,15.294,5.377,0.028,1.9722347,1.1069162,3.3213208,1.4830588,0.5679,0.0035,3854.0,76.0
211958252,13.298,0.02,12.651,0.022,12.428,0.017,17.198,5.331,0.051,2.569909,1.0548567,1.3281435,0.9285307,0.4262,0.0044,3427.0,43.0
211916718,13.456,0.023,12.801,0.021,12.561,0.023,17.54,5.319,0.067,2.6748524,1.0394657,0.9217081,1.341275,0.4055,0.0058,3363.0,43.0
211916718,13.456,0.023,12.801,0.021,12.561,0.023,17.54,5.319,0.067,2.6748524,1.0394657,0.9217081,1.341275,0.4055,0.0058,3363.0,43.0
211931651,13.571,0.026,12.938,0.026,12.653,0.025,17.751,5.196,0.06,2.7321825,1.007331,0.25866067,0.14833803,0.3988,0.0057,3331.0,43.0
211931651,13.571,0.026,12.938,0.026,12.653,0.025,17.751,5.196,0.06,2.7321825,1.007331,0.25866067,0.14833803,0.3988,0.0057,3331.0,43.0
211955047,13.718,0.028,13.052,0.029,12.803,0.024,17.903,5.72,0.074,2.769724,1.053116,1.2456594,1.8701622,0.3431,0.0055,3329.0,43.0
212018728,12.265,0.02,11.575,0.024,11.402,0.015,15.172,5.364,0.022,1.9205971,1.0139058,0.47581986,0.0,0.5915,0.0027,3870.0,76.0
211955047,13.718,0.028,13.052,0.029,12.803,0.024,17.903,5.72,0.074,2.769724,1.053116,1.2456594,1.8701622,0.3431,0.0055,3329.0,43.0
212018728,12.265,0.02,11.575,0.024,11.402,0.015,15.172,5.364,0.022,1.9205971,1.0139058,0.47581986,0.0,0.5915,0.0027,3870.0,76.0
212006723,12.404,0.022,11.759,0.021,11.511,0.02,15.614,5.786,0.028,2.110982,1.0149776,0.49263626,0.0,0.548,0.0037,3710.0,43.0
212006723,12.404,0.022,11.759,0.021,11.511,0.02,15.614,5.786,0.028,2.110982,1.0149776,0.49263626,0.0,0.548,0.0037,3710.0,43.0
211914465,12.643,0.026,11.961,0.03,11.725,0.017,16.33,5.658,0.039,2.606389,1.0465547,1.0964764,0.0,0.5209,0.0037,3506.0,43.0
212011731,12.945,0.021,12.307,0.029,12.043,0.016,16.548,5.57,0.043,2.3828487,0.9838011,-0.3213872,0.0,0.474,0.0039,3539.0,43.0
211914465,12.643,0.026,11.961,0.03,11.725,0.017,16.33,5.658,0.039,2.606389,1.0465547,1.0964764,0.0,0.5209,0.0037,3506.0,43.0
212011731,12.945,0.021,12.307,0.029,12.043,0.016,16.548,5.57,0.043,2.3828487,0.9838011,-0.3213872,0.0,0.474,0.0039,3539.0,43.0
211911279,11.592,0.018,10.972,0.019,10.844,0.017,13.844,5.409,0.021,1.5780182,1.265957,5.930228,3.413814,0.6734,0.0028,4357.0,77.0
211916756,13.312,0.017,12.738,0.023,12.474,0.019,17.236,5.552,0.063,2.5537395,0.98767865,-0.23944797,0.0,0.4045,0.005,3419.0,42.0
211930699,12.019,0.02,11.419,0.019,11.199,0.017,14.51,5.436,0.023,1.7850847,1.0430522,1.0675291,0.0,0.6185,0.003,4160.0,77.0
211975518,13.001,0.022,12.368,0.019,12.209,0.021,16.833,5.442,0.058,2.6003122,1.2756537,7.9959297,7.740932,0.4549,0.0052,3452.0,43.0
211915918,13.308,0.022,12.66,0.027,12.39,0.019,17.455,5.468,0.055,2.685936,0.9768632,-0.607334,2.0896057e-15,0.4234,0.0047,3342.0,43.0
212018862,13.108,0.022,12.464,0.023,12.276,0.019,17.156,5.65,0.047,2.6235428,1.0424072,0.9949153,1.115099,0.4305,0.0043,3375.0,43.0
211980180,11.497,0.018,10.89,0.017,10.763,0.018,13.546,5.378,0.016,1.4395313,1.0486734,1.2738013,0.18865713,0.6873,0.0028,4543.0,77.0
211890216,11.924,0.018,11.264,0.019,11.128,0.02,14.216,5.304,0.025,1.7072964,1.0772494,1.9353583,0.049080845,0.6374,0.0034,4323.0,77.0
212013222,12.268,0.017,11.605,0.021,11.411,0.017,14.941,5.273,0.025,1.8880434,1.1424754,3.4447503,1.4242282,0.5959,0.0031,4025.0,76.0
211940224,13.054,0.02,12.426,0.024,12.186,0.019,16.746,5.211,0.063,2.519764,1.3727201,8.118866,10.411882,0.4743,0.0054,3504.0,43.0
212014492,12.931,0.02,12.329,0.026,12.101,0.02,16.66,5.575,0.05,2.3974628,0.9888489,-0.26482844,0.0,0.4641,0.0046,3490.0,43.0
212016988,12.839,0.02,12.191,0.021,11.944,0.015,16.325,5.437,0.03,2.2670803,1.0133656,0.4616385,0.0,0.4991,0.0032,3587.0,43.0
211953774,12.768,0.018,12.144,0.021,11.938,0.018,16.632,5.463,0.035,2.5127249,1.0406466,1.1557498,0.22318634,0.4984,0.0038,3440.0,43.0
211976535,12.533,0.02,11.847,0.022,11.659,0.02,15.387,5.422,0.034,2.0248308,0.9359843,-1.3631381,0.0,0.5469,0.0039,3904.0,76.0
211945362,13.566,0.023,12.991,0.023,12.725,0.028,17.844,5.37,0.082,2.7388306,1.018451,0.42322907,0.7409445,0.3761,0.0068,3299.0,43.0
212025985,12.507,0.02,11.872,0.022,11.634,0.02,15.57,5.296,0.03,2.0640488,1.038359,0.9803549,0.4778569,0.5591,0.0038,3783.0,43.0
211923230,14.11,0.024,13.528,0.023,13.239,0.024,18.117,4.238,0.085,2.6067944,1.0146178,0.355887,0.0,0.3761,0.0078,3389.0,43.0
211886612,13.168,0.024,12.508,0.019,12.278,0.023,16.968,5.544,0.046,2.4865246,1.0273969,0.86654943,0.0,0.4369,0.0048,3463.0,43.0
211911911,13.314,0.018,12.673,0.019,12.435,0.025,17.502,5.306,0.063,2.7117758,1.0089806,0.28765336,0.0,0.4268,0.0059,3328.0,42.0
211924229,13.109,0.022,12.49,0.021,12.254,0.019,16.552,5.495,0.049,2.480483,1.1907218,5.266134,3.260601,0.444,0.0045,3605.0,43.0
211908826,13.03,0.019,12.432,0.024,12.165,0.021,17.201,5.554,0.05,2.7295256,1.0616951,1.4246366,0.3156805,0.4548,0.0048,3334.0,42.0
211997061,13.062,0.02,12.427,0.024,12.173,0.017,16.821,5.382,0.051,2.4686565,1.0661783,1.5221597,0.6998194,0.4648,0.0044,3479.0,43.0
211953263,12.721,0.023,11.941,0.03,11.787,0.02,15.963,5.36,0.036,2.3143559,1.03541,0.8698389,0.11981172,0.53,0.0041,3694.0,43.0
212009190,12.128,0.022,11.5,0.021,11.325,0.019,14.953,5.421,0.031,1.8587799,0.9935462,-0.10259413,0.0,0.5999,0.0035,3922.0,76.0
211938509,12.475,0.016,11.795,0.019,11.635,0.017,15.344,5.387,0.026,2.0162573,1.0492113,1.4722157,0.0,0.553,0.0032,3894.0,76.0
211901114,13.155,0.018,12.535,0.021,12.318,0.02,17.161,5.39,0.069,2.579134,1.0484705,1.3098751,1.0991521,0.4404,0.0056,3390.0,42.0
211946708,13.096,0.018,12.401,0.019,12.179,0.019,17.005,5.561,0.045,2.5064154,1.0555108,1.624793,0.5602094,0.4521,0.0043,3424.0,42.0
212025613,13.226,0.02,12.578,0.025,12.294,0.017,16.87,5.524,0.058,2.4282684,1.0237229,0.53478056,0.0,0.4355,0.0047,3523.0,43.0
212015538,13.366,0.022,12.726,0.023,12.524,0.024,17.513,5.338,0.054,2.6649284,1.0025036,0.08678918,0.21876332,0.4102,0.0053,3342.0,43.0
211988831,13.394,0.024,12.744,0.026,12.547,0.022,17.369,5.278,0.054,2.5849714,1.0225506,0.6544184,0.0,0.4104,0.005,3401.0,43.0
212017486,12.132,0.024,11.478,0.025,11.371,0.019,14.654,5.448,0.026,1.8058596,0.9495878,-1.0715536,0.0,0.5911,0.0034,4136.0,77.0
211884968,13.117,0.022,12.484,0.024,12.266,0.021,16.766,5.424,0.049,2.462985,1.122669,2.5265095,1.17966,0.4467,0.0047,3521.0,43.0
211979237,11.995,0.02,11.302,0.022,11.159,0.017,14.607,5.382,0.026,1.8042765,1.080045,1.6928722,0.15775919,0.6279,0.003,4069.0,76.0
211913733,13.071,0.02,12.421,0.023,12.187,0.018,17.096,5.405,0.046,2.6342468,1.0693525,1.5721852,0.65070415,0.461,0.0043,3383.0,43.0
212028430,12.08,0.017,11.426,0.03,11.3,0.018,14.903,5.334,0.022,1.8585739,1.0330329,0.7880461,0.0,0.6093,0.0031,3923.0,76.0
211998192,12.713,0.019,12.061,0.034,11.827,0.017,16.094,5.481,0.031,2.197033,1.0709337,2.0288045,0.5144671,0.5155,0.0034,3631.0,43.0
211980169,12.86,0.018,12.26,0.023,11.971,0.02,17.141,5.627,0.042,2.7044954,1.0746666,1.9960608,0.67307013,0.4823,0.0043,3298.0,42.0
211923569,12.967,0.02,12.3,0.019,12.089,0.016,16.535,5.307,0.036,2.2882156,1.1021917,2.3986363,1.1808053,0.4838,0.0036,3553.0,43.0
212018005,12.043,0.02,11.421,0.022,11.232,0.02,14.704,5.495,0.024,1.7788544,0.9995137,0.017913677,0.0,0.6098,0.0034,4033.0,76.0
211903709,13.425,0.019,12.83,0.023,12.528,0.023,17.252,5.365,0.052,2.5387564,0.9971867,-0.04156632,0.0,0.4078,0.005,3453.0,43.0
211976081,11.888,0.018,11.284,0.021,11.056,0.015,14.536,5.798,0.022,1.820138,1.0542828,1.2115874,0.0,0.6189,0.0026,4043.0,76.0
211832848,12.998,0.018,12.359,0.02,12.116,0.019,16.916,5.444,0.051,2.5712214,1.2903658,5.9907155,2.5608091,0.4702,0.0046,3421.0,42.0
212009427,11.674,0.018,10.949,0.021,10.767,0.018,14.734,5.434,0.019,2.0302038,1.0798485,2.336906,0.0,0.6833,0.0029,3784.0,43.0
211930233,11.44,0.017,10.843,0.019,10.728,0.018,13.376,5.75,0.019,1.407917,0.9632052,-0.73560053,0.0,0.6709,0.0029,4653.0,77.0
211897821,12.461,0.017,11.758,0.022,11.594,0.018,15.509,5.349,0.025,2.0048742,1.0250363,0.71762055,0.0,0.5621,0.0033,3790.0,43.0
211923534,11.577,0.018,10.975,0.021,10.855,0.017,13.57,5.4,0.019,1.4641523,1.0885127,1.9847515,0.017747486,0.6723,0.0028,4597.0,77.0
211989185,11.277,0.018,10.729,0.022,10.627,0.018,13.108,5.508,0.019,1.3261862,1.0974668,2.944771,11.949091,0.6997,0.0658,4760.0,77.0
211923502,11.436,0.02,10.884,0.019,10.787,0.017,13.387,5.067,0.019,1.3337002,1.0928496,2.7813737,2.8111074,0.7939,0.0069,4638.0,78.0
212069223,11.967,0.017,11.314,0.024,11.148,0.022,14.678,5.444,0.02,1.7956638,1.008153,0.2554045,0.0,0.6258,0.0036,3998.0,76.0
211838068,12.662,0.018,11.975,0.018,11.769,0.018,15.896,5.608,0.039,2.2201128,1.1338569,3.1180453,2.2797034,0.5169,0.0039,3698.0,43.0
211941802,12.022,0.02,11.361,0.024,11.193,0.019,14.75,5.48,0.02,1.8143492,1.0640413,1.9607378,0.0,0.6167,0.0032,3987.0,76.0
212007419,12.694,0.017,12.004,0.021,11.825,0.015,16.255,5.466,0.034,2.226924,0.99878806,-0.0034092148,2.2828866e-15,0.5169,0.0033,3556.0,43.0
211977390,9.861,0.025,9.46,0.03,9.326,0.018,11.274,7.404,0.026,1.0341234,1.2101175,4.411725,22.936949,1.0095,0.0031,5230.0,81.0
211895966,11.689,0.017,11.053,0.021,10.886,0.019,13.928,5.509,0.021,1.6067114,1.0666949,1.4934441,0.0,0.6612,0.0031,4369.0,76.0
211925563,11.752,0.016,11.12,0.018,10.978,0.016,14.039,5.346,0.017,1.5926857,1.0235889,0.71951044,1.9161912e-15,0.6573,0.0026,4327.0,76.0
211947170,11.587,0.018,10.99,0.019,10.859,0.018,13.732,5.378,0.016,1.49615,0.9333692,-1.6319495,0.0,0.673,0.0028,4453.0,77.0
212011394,12.756,0.019,12.052,0.028,11.857,0.019,16.026,5.347,0.034,2.2154245,1.0677642,1.8718243,0.4007184,0.5194,0.0039,3681.0,43.0
211998436,10.982,0.02,10.522,0.022,10.441,0.017,12.563,5.354,0.015,1.1290455,0.9023219,-2.19153,1.1355441,0.8718,0.006,5033.0,78.0
211892153,10.956,0.023,10.32,0.029,10.184,0.02,12.987,7.369,0.019,1.5334129,1.0629398,1.5126898,4.513444,0.6717,0.0031,4560.0,78.0
212024569,12.595,0.018,11.905,0.024,11.722,0.018,15.363,5.012,0.028,1.8977442,1.02635,0.7038724,0.0,0.5642,0.0035,3960.0,76.0
211939447,13.084,0.02,12.492,0.026,12.163,0.023,16.567,5.285,0.043,2.472291,1.0257549,0.811271,0.576069,0.4731,0.0048,3588.0,43.0
211900414,11.225,0.018,10.692,0.019,10.602,0.018,13.051,5.412,0.025,1.2734823,1.1221844,2.4996712,6.897916,0.8093,0.0076,4765.0,77.0
211949871,13.368,0.021,12.726,0.032,12.54,0.025,17.339,5.587,0.067,2.5830908,1.1065048,2.7398138,1.9560117,0.3917,0.0057,3402.0,43.0
211992423,11.681,0.018,11.065,0.019,10.927,0.02,13.984,5.484,0.017,1.5873318,1.0234953,0.7075358,0.0,0.6566,0.0031,4313.0,77.0
211913532,12.418,0.017,11.756,0.021,11.544,0.02,16.142,5.339,0.042,2.4763517,1.243116,5.460957,4.16399,0.5707,0.0042,3492.0,42.0
211799551,12.682,0.02,12.0,0.021,11.811,0.019,15.86,5.524,0.03,2.1953268,1.0086763,0.2261519,0.0,0.5154,0.0037,3725.0,43.0
211915935,13.787,0.023,13.21,0.026,12.918,0.03,18.015,5.329,0.078,2.7267952,1.0387502,1.1258713,0.5136849,0.3489,0.0066,3315.0,43.0
211846954,12.874,0.022,12.217,0.024,12.001,0.017,16.503,5.358,0.039,2.40938,1.0085347,0.22579291,0.0,0.4949,0.0038,3529.0,43.0
211991772,12.578,0.02,11.904,0.024,11.753,0.017,15.867,5.417,0.03,2.0742397,0.9843181,-0.34533352,0.0,0.5319,0.0034,3673.0,43.0
212142153,12.88,0.025,12.229,0.032,12.005,0.02,16.986,5.501,0.051,2.583496,1.1457298,4.0059996,2.6570966,0.4848,0.0047,3356.0,43.0
211890774,12.635,0.016,12.038,0.027,11.79,0.021,16.072,5.411,0.03,2.2052784,1.0305505,0.96811455,0.0,0.5262,0.004,3607.0,43.0
212112321,12.987,0.022,12.397,0.022,12.098,0.018,16.76,6.922,0.042,2.4504633,1.0634588,1.5756829,2.305305e-15,0.388,0.0035,3473.0,43.0
211953038,13.573,0.022,12.892,0.023,12.684,0.026,17.585,5.297,0.069,2.6155834,1.0075339,0.24930984,0.0,0.3872,0.0061,3388.0,43.0
211908928,12.61,0.017,11.916,0.021,11.737,0.021,16.247,5.443,0.036,2.2539797,1.3329448,9.8667555,7.7155147,0.5328,0.0042,3525.0,43.0
211971819,12.662,0.019,11.982,0.02,11.784,0.02,15.819,5.484,0.036,2.1808739,1.0754827,1.9329163,0.0,0.5224,0.004,3735.0,43.0
#212086391,14.414,0.027,13.856,0.037,13.532,0.042,19.73,5.643,0.609,--,0.9972543,-0.029374668,0.8038392,0.249,0.0283,2999.0,43.0
211799258,13.017,0.019,12.42,0.024,12.185,0.023,17.228,5.438,0.049,2.705552,1.04153,0.950355,0.6063577,0.4592,0.005,3321.0,42.0
212015504,11.954,0.019,11.329,0.021,11.105,0.017,15.387,8.353,0.023,2.1919966,1.0653547,1.8793947,0.0,0.4837,0.003,3609.0,43.0
211833336,12.476,0.018,11.763,0.02,11.602,0.018,15.403,5.372,0.031,2.0428963,1.0431297,1.0309967,0.0,0.5593,0.0035,3858.0,76.0
212077235,11.917,0.018,11.337,0.021,11.206,0.018,13.926,4.172,0.02,1.4271622,0.96900785,-0.79785806,0.0,0.795,0.0076,4581.0,77.0
212077095,12.41,0.019,11.833,0.031,11.532,0.021,16.857,7.495,0.037,2.7109194,1.0798633,2.1227536,1.74344,0.4519,0.0039,3245.0,42.0
212035441,13.601,0.018,12.948,0.019,12.715,0.022,17.805,5.351,0.062,2.7287817,1.0413767,1.1454041,0.09572319,0.3789,0.0053,3323.0,42.0
211810915,12.683,0.017,12.045,0.022,11.825,0.02,16.215,5.53,0.034,2.244606,1.0320835,0.7516022,0.42658883,0.5127,0.004,3568.0,43.0
212171351,13.267,0.02,12.582,0.021,12.369,0.019,17.297,5.639,0.051,2.631506,0.9976634,-0.0271443,0.23305124,0.416,0.0044,3381.0,43.0
212088298,13.597,0.025,12.958,0.024,12.719,0.027,17.797,5.772,0.067,2.7466478,0.9694267,-0.92557126,0.0,0.3528,0.0056,3324.0,43.0
211920850,13.437,0.02,12.838,0.023,12.529,0.022,17.277,5.411,0.051,2.519827,1.0034839,0.12894802,0.0,0.4046,0.0048,3449.0,43.0
211827220,12.991,0.019,12.355,0.021,12.1,0.021,17.233,5.372,0.052,2.7549715,1.089465,2.2811704,0.9623157,0.4776,0.0049,3310.0,42.0
211795569,12.087,0.019,11.443,0.02,11.306,0.019,14.369,4.764,0.022,1.6014862,1.2165382,4.9832993,3.8831627,0.6457,0.0032,4331.0,77.0
212086697,13.232,0.02,12.609,0.019,12.339,0.02,16.917,5.749,0.055,2.636856,0.917933,-2.3513143,0.0,0.4141,0.0047,3507.0,43.0
212127087,12.56,0.021,11.873,0.028,11.652,0.019,15.996,5.7,0.032,2.1901207,1.0254833,0.7237568,0.0,0.5303,0.0037,3608.0,43.0
211998019,12.832,0.019,12.172,0.022,11.931,0.019,16.525,5.266,0.037,2.3739386,1.0866117,2.2752662,0.6744035,0.5127,0.004,3504.0,43.0
211988080,12.816,0.019,12.222,0.03,12.028,0.02,16.25,6.621,0.034,2.3437052,1.0011008,0.054889366,1.9636233e-15,0.4148,0.0037,3609.0,43.0
211892240,13.173,0.022,12.582,0.03,12.317,0.023,16.874,5.361,0.04,2.460785,1.0273656,0.8180146,0.0,0.4424,0.0046,3501.0,43.0
211795051,13.965,0.028,13.373,0.033,13.113,0.024,18.197,5.384,0.088,2.7556171,1.0445131,1.4004622,6.4929185,0.3171,0.0061,3314.0,43.0
211936067,11.205,0.018,10.674,0.018,10.574,0.019,13.004,5.49,0.017,1.2674036,1.0446137,1.3125911,5.165024,0.8083,0.0074,4794.0,77.0
211796017,13.153,0.02,12.527,0.022,12.279,0.018,17.063,6.446,0.04,2.6560526,1.0496185,1.5666745,0.87133795,0.3839,0.0035,3423.0,43.0
211896120,13.803,0.021,13.177,0.026,12.919,0.026,17.893,5.436,0.078,2.6700058,0.99023783,-0.25262135,4.0244704e-15,0.3423,0.0061,3361.0,43.0
212012721,13.081,0.019,12.457,0.019,12.229,0.02,16.216,4.568,0.037,2.2303562,0.981902,-0.41030174,0.0,0.5145,0.0044,3746.0,43.0
211997840,11.677,0.019,11.056,0.02,10.899,0.019,13.898,5.395,0.024,1.5741291,1.0341808,0.8476064,8.694825,0.6661,0.0032,4385.0,77.0
212147595,12.116,0.019,11.428,0.021,11.281,0.018,14.669,5.046,0.023,1.7478914,1.2123488,5.1673956,2.4939933,0.6306,0.0031,4113.0,76.0
211734093,12.347,0.018,11.698,0.02,11.508,0.018,15.22,5.17,0.026,1.985465,0.9934168,-0.1164855,0.0,0.5875,0.0033,3892.0,76.0
211729756,13.35,0.021,12.777,0.021,12.535,0.026,17.042,6.519,0.055,2.583498,1.0099825,0.25914663,0.0,0.3408,0.0047,3504.0,43.0
211900943,13.507,0.02,12.83,0.021,12.57,0.022,17.467,5.038,0.056,2.5995798,1.0804209,1.8900468,1.7626419,0.4231,0.0053,3406.0,43.0
212112752,13.141,0.021,12.498,0.034,12.232,0.025,17.122,5.534,0.047,2.5916443,0.9851578,-0.38714933,0.0,0.4451,0.0051,3398.0,43.0
211800408,12.314,0.019,11.616,0.02,11.443,0.018,15.138,5.194,0.023,1.8877478,1.0326341,1.0012697,0.0,0.596,0.0032,3923.0,76.0
