k2id ampk2 erk2 redk2 wnk2 ampk2sp erk2sp redk2sp wnk2sp amptess ertess redtess wntess amptqlp ertqlp redtqlp wntqlp shotk2 shottess pbest pbest_tqlp k2time tesstime
211070664 0.000972 0.000224 0.000981 0.00017 0.000808 0.000127 0.00158 0.000239 0.000635 0.000319 0.00097 0.000649 0.00129 0.00119 0.00116 0.000338 1.47e-05 0.000436 20 25 2457098.34 2459486.07
211066263 0.0205 0.00221 0.000777 0.000269 0.0218 0.003 0.00326 0.00123 0.0053 0.00109 0.00117 0.00235 0.00761 0.00232 0.00184 0.00169 5.3e-05 0.00146 6.14 6.26 2457098.34 2459486.07
210991829 0.0122 0.00263 3.81e-18 0.00585 0.0589 0.031 1.98e-17 0.0257 0.0083 0.00314 0.0113 0.0313 nan nan nan nan 0.000713 0.00896 0.295 0.607 2457098.34 2459486.07
210996142 0.00677 0.00156 0.00161 0.00182 0.0153 0.0043 0.00111 0.000325 0.0106 0.00334 0.000994 0.0011 0.0103 0.00308 0.000921 0.000693 2.38e-05 0.000717 3.01 2.98 2457098.34 2459486.07
211005924 0.021 0.00498 5.05e-18 0.00648 0.0253 0.0072 6.65e-18 0.00892 0.0111 0.0026 0.00387 0.0107 0.0145 0.0031 0.00394 0.0115 0.000226 0.0042 0.285 0.285 2457098.34 2459486.07
211102393 0.00899 0.00239 0.00136 0.00104 0.0114 0.00197 0.0104 0.00451 0.00796 0.00139 0.00354 0.00715 0.0107 0.00261 0.0033 0.00631 0.000171 0.0035 7.91 8.02 2457098.34 2459486.07
210994089 0.0128 0.00396 0.00118 0.000455 0.015 0.00379 0.0051 0.00163 0.00988 0.00181 0.00107 0.00189 0.0117 0.00208 0.00211 0.00144 4.2e-05 0.00123 6.14 6.54 2457098.34 2459486.07
211038389 0.00667 0.00112 0.00063 0.000305 0.00654 0.00123 0.00119 0.000221 0.00314 0.00137 0.000726 0.0011 0.00285 0.00112 0.000448 0.000624 2.48e-05 0.000736 3.6 3.56 2457098.35 2459486.07
211114329 0.00503 0.00229 0.000799 0.000395 0.00549 0.00237 0.00107 0.000303 0.00237 0.00092 0.000619 0.00106 0.00255 0.00106 0.000334 0.000599 2.59e-05 0.000707 3.38 3.07 2457098.34 2459486.07
211025779 0.00545 0.00154 1.8e-18 0.0045 0.0098 0.00496 1.21e-17 0.00572 0.00914 0.00351 0.0247 0.0722 nan nan nan nan 0.000747 0.0139 0.282 0.282 2457098.34 2459486.07
211037012 0.015 0.00368 0.00122 0.00472 0.0243 0.00804 0.00305 0.00489 0.0194 0.027 0.0147 0.0329 nan nan nan nan 0.000527 0.00854 0.913 0.913 2457098.35 2459486.07
211093581 0.0148 0.00338 0.00174 0.00559 0.0268 0.00681 0.0059 0.00646 0.00563 0.00371 0.0072 0.0188 0.0107 0.00571 0.00768 0.0224 0.000358 0.0065 1.1 1.09 2457098.34 2459486.07
211032994 0.0174 0.00316 0.00279 0.000825 0.0182 0.00283 0.000807 0.000211 0.0118 0.00469 0.00177 0.00171 0.0129 0.00386 0.00331 0.00139 3.72e-05 0.00109 5.9 6.08 2457098.34 2459486.07
211074122 0.0374 0.00964 0.00108 0.00942 0.0431 0.00738 2.15e-17 0.00669 0.00661 0.00177 0.00228 0.0059 0.00699 0.00179 0.00199 0.00476 0.000126 0.00321 0.302 0.302 2457098.34 2459486.07
211046494 0.00722 0.00157 0.000605 0.000222 0.00843 0.00332 0.00469 0.00115 0.00585 0.00125 0.00168 0.00235 0.0102 0.00161 0.00321 0.00207 5.29e-05 0.00138 8.47 7.71 2457098.34 2459486.07
211015877 0.0478 0.0142 1.98e-17 0.0122 0.0604 0.00711 2.95e-17 0.00398 0.0245 0.00387 0.00234 0.00434 0.0262 0.00407 0.00209 0.00367 9.09e-05 0.0025 0.389 0.389 2457098.34 2459486.07
211089267 0.00754 0.00089 0.00148 0.00433 0.0349 0.0178 0.0463 0.0159 0.0156 0.0153 0.0248 0.0509 nan nan nan nan 0.00072 0.011 3.91 3.78 2457098.34 2459486.07
211083672 0.00523 0.00213 0.00173 0.00213 0.0191 0.00577 0.0124 0.00679 0.0466 0.0854 0.0159 0.018 0.167 0.338 0.0888 0.0451 0.000321 0.00637 1.82 2.31 2457098.34 2459486.07
211029254 0.0114 0.00348 3.94e-18 0.00459 0.0196 0.00796 0.00106 0.00775 0.00817 0.00506 0.0113 0.0325 nan nan nan nan 0.000463 0.00987 0.441 0.881 2457098.34 2459486.07
211024494 0.0239 0.00581 7.46e-18 0.00825 0.0561 0.025 0.00603 0.0174 0.0173 0.00691 0.0166 0.0448 nan nan nan nan 0.000526 0.0101 0.369 0.369 2457098.34 2459486.07
211011030 0.00914 0.00285 0.00269 0.00278 0.0241 0.0113 0.00982 0.00575 0.00846 0.00264 0.0102 0.0264 0.00726 0.0034 0.00658 0.0187 0.000345 0.00783 1.66 1.67 2457098.34 2459486.07
211030057 0.0107 0.00258 3.58e-18 0.00377 0.0252 0.00832 0.00054 0.00847 0.00864 0.00174 0.00642 0.0189 0.00968 0.00274 0.00388 0.0171 0.000337 0.00637 0.557 0.558 2457098.34 2459486.07
211107623 0.0149 0.00567 0.000681 0.000394 0.0165 0.00468 0.0093 0.00264 0.00737 0.00278 0.00176 0.003 0.00892 0.00378 0.00192 0.002 7.05e-05 0.00185 8.59 8.47 2457098.34 2459486.07
210922592 0.0148 0.00161 0.000485 0.000144 0.0159 0.00147 0.00429 0.00118 0.0111 0.00287 0.00185 0.00238 0.0129 0.0035 0.00243 0.00189 5.13e-05 0.00145 7.61 7.71 2457098.34 2459486.07
210989043 0.0192 0.00403 0.000624 0.00538 0.0302 0.00998 0.00519 0.00799 0.0348 0.0537 0.0146 0.0181 0.094 0.187 0.0521 0.0338 0.000394 0.00689 0.696 2.36 2457098.34 2459486.07
211090094 0.0149 0.00377 0.00118 0.00622 0.0414 0.0164 0.00525 0.0128 0.0229 0.0555 0.0229 0.0498 nan nan nan nan 0.000626 0.0118 0.754 0.707 2457098.34 2459486.07
211115713 0.0159 0.00255 0.00389 0.00323 0.0272 0.00655 0.0163 0.00705 0.00932 0.00171 0.00515 0.0138 0.0137 0.00611 0.00561 0.0129 0.000286 0.0053 2.32 2.32 2457098.34 2459486.07
211093429 0.0101 0.00278 0.000537 0.00382 0.0171 0.00575 9.64e-18 0.00584 0.017 0.0315 0.0123 0.0314 0.0247 0.0632 0.00213 0.0229 0.000402 0.00912 0.519 0.567 2457098.34 2459486.07
211001714 0.0156 0.0043 5.7e-18 0.00586 0.0316 0.012 2.33e-17 0.0126 0.0107 0.00625 0.0195 0.0507 nan nan nan nan 0.000732 0.0101 0.457 0.457 2457098.34 2459486.07
211087357 0.0148 0.00317 0.00246 0.00147 0.0158 0.0032 0.0015 0.000425 0.0233 0.00453 0.00113 0.00109 0.0239 0.00463 0.000986 0.000659 2.56e-05 0.000732 3.25 3.25 2457098.34 2459486.07
211048014 0.0209 0.00679 1.52e-17 0.0044 0.0262 0.00638 0.000562 0.00374 0.0134 0.00526 0.00209 0.00497 0.0146 0.00568 0.00181 0.00391 0.000104 0.00277 0.391 0.391 2457098.34 2459486.07
211062662 0.0333 0.00859 1.49e-17 0.00794 0.0396 0.00786 0.000638 0.00462 0.0327 0.00465 0.00173 0.00393 0.0386 0.00816 0.0014 0.00349 8.71e-05 0.00223 0.483 0.483 2457098.34 2459486.07
211104535 0.01 0.000399 0.00437 0.00395 0.0168 0.00107 0.0334 0.00908 0.0269 0.028 0.0203 0.0349 nan nan nan nan 0.000552 0.00913 28.6 12.3 2457098.34 2459486.07
211015308 0.00368 0.000745 0.000292 8.38e-05 0.00446 0.000941 0.00258 0.000637 0.00147 0.000637 0.000839 0.00147 0.00149 0.000589 0.000631 0.000819 3.17e-05 0.000922 5.14 5.14 2457098.34 2459486.07
211091536 0.0138 0.00369 0.00106 0.00458 0.0514 0.0182 0.00558 0.0166 0.0119 0.00369 0.0101 0.0281 nan nan nan nan 0.000551 0.00799 0.821 0.821 2457098.34 2459486.07
211096432 0.00733 0.00453 0.00983 0.00224 0.016 0.00648 0.0288 0.0054 0.00464 0.003 0.00807 0.0134 0.00636 0.00227 0.00722 0.00954 0.000242 0.00542 20.7 15.8 2457098.34 2459486.07
211060621 0.00231 0.00103 0.000467 0.000419 0.00274 0.000801 0.000302 0.000177 0.00202 0.000732 0.000389 0.000827 0.00197 0.000776 0.000191 0.000414 1.88e-05 0.000559 1.4 1.36 2457098.34 2459486.07
211021827 0.00904 0.00206 0.00156 0.00296 0.0389 0.0208 0.016 0.00898 0.0133 0.00557 0.00841 0.0234 0.0111 0.00269 0.00672 0.0193 0.000353 0.00751 1.37 1.36 2457098.34 2459486.07
211101996 0.0344 0.000192 0.00867 0.0202 0.0252 0.00356 0.0366 0.0134 0.0107 0.0041 0.00975 0.0137 nan nan nan nan 0.000989 0.00541 28.6 17.7 2457098.34 2459486.07
211001695 0.0306 0.00268 0.00124 0.000563 0.033 0.00298 0.0175 0.00617 0.0168 0.00551 0.00615 0.00797 0.0165 0.00341 0.0043 0.00533 0.000133 0.00354 6.54 6.61 2457098.35 2459473.29
211033726 0.006 0.00175 0.000739 0.000642 0.00802 0.00284 0.00592 0.00205 0.0204 0.00384 0.00348 0.00586 0.0249 0.00512 0.00309 0.00442 0.00012 0.00291 3.83 3.76 2457098.34 2459486.07
211063134 0.00528 0.00135 0.000609 0.00304 0.0222 0.00923 0.0048 0.0095 0.00829 0.00576 0.00804 0.0218 0.0314 0.0304 0.0143 0.0338 0.000442 0.00659 0.823 1.47 2457098.34 2459486.07
211041474 0.0181 0.00465 0.00508 0.00468 0.036 0.00917 0.0238 0.0121 0.00633 0.00488 0.00396 0.00749 0.259 0.0693 0.0349 0.0478 0.000382 0.00301 1.83 2.22 2457098.34 2459486.07
211029245 0.0132 0.00333 7.95e-18 0.00591 0.0249 0.0116 0.00467 0.00713 0.00135 0.00121 0.00259 0.00518 nan nan nan nan 0.000388 0.00172 0.7 0.701 2457098.34 2459486.07
211041683 0.00398 0.00172 0.00101 0.000643 0.005 0.00188 0.00108 0.000387 0.00523 0.00271 0.00107 0.000976 0.00441 0.00111 0.000436 0.00054 2.08e-05 0.000625 2.45 2.4 2457098.34 2459486.07
211096385 0.0315 0.00575 0.00261 0.00099 0.0336 0.00574 0.0389 0.0133 0.022 0.00283 0.0044 0.00616 0.0226 0.00909 0.00446 0.00396 0.000128 0.00314 5.47 5.62 2457098.33 2459486.07
211128863 0.0135 0.0047 0.00206 0.00115 0.0145 0.00457 0.00288 0.000713 0.00888 0.00537 0.00142 0.00128 0.00823 0.00279 0.00181 0.000935 2.99e-05 0.00085 4.52 4.56 2457098.34 2459486.07
211034343 0.0169 0.0041 0.000856 0.00891 0.03 0.0121 2.16e-17 0.014 0.00654 0.00282 0.0215 0.0591 nan nan nan nan 0.000835 0.0113 0.257 0.257 2457098.34 2459486.07
211101098 0.0117 0.00255 8.29e-18 0.00528 0.0214 0.00617 0.00281 0.00784 0.00935 0.00474 0.0173 0.0434 nan nan nan nan 0.000629 0.0101 0.716 0.716 2457098.34 2459486.07
210993561 0.0118 0.00326 0.00177 0.00265 0.023 0.00846 0.00565 0.00587 0.0084 0.00765 0.00567 0.0142 0.0697 0.134 0.0467 0.023 0.00023 0.00533 1.14 2.37 2457098.34 2459486.07
211115457 0.0129 0.00379 0.00262 0.00412 0.0248 0.00689 0.011 0.00634 0.0121 0.0126 0.00903 0.0186 0.0487 0.0954 0.0337 0.0218 0.000343 0.00589 1.72 2.34 2457098.34 2459486.07
211010149 0.0113 0.00332 7.93e-18 0.00555 0.0274 0.0109 2.08e-17 0.0123 0.00326 0.00133 0.00603 0.018 nan nan nan nan 0.000734 0.00582 0.321 0.321 2457098.34 2459473.29
210951703 0.0491 0.0123 1.29e-17 0.0101 0.0567 0.00868 1.32e-17 0.00574 0.00342 0.00133 0.00188 0.00512 0.00844 0.00924 0.00215 0.00553 0.00011 0.00239 0.399 0.399 2457098.34 2459473.29
211013604 0.0321 0.00709 1.67e-17 0.0114 0.0396 0.00769 1.99e-17 0.0099 0.00737 0.00221 0.00782 0.0197 0.00786 0.00318 0.00489 0.0135 0.000312 0.00633 0.463 0.463 2457098.34 2459473.29
211020742 0.0248 0.00708 1.2e-17 0.00794 0.0292 0.00596 1.44e-17 0.00379 0.0197 0.00508 0.00168 0.00288 0.0188 0.00485 0.000767 0.00204 5.89e-05 0.00172 0.235 0.235 2457098.34 2459486.07
211062438 0.0101 0.000487 0.00569 0.00378 0.0147 0.000645 0.0186 0.00634 0.0085 0.00123 0.0265 0.0527 nan nan nan nan 0.000604 0.0117 26.1 26.1 2457098.34 2459486.07
211029232 0.006 0.00205 0.00135 0.00103 0.00738 0.00227 0.000721 0.000189 0.00699 0.00226 0.000901 0.00103 0.00733 0.00224 0.000629 0.000587 2.29e-05 0.000675 2.91 2.8 2457098.34 2459486.07
211076761 0.00613 0.00212 0.00117 0.00671 0.0376 0.0127 2.6e-17 0.0132 0.0067 0.00366 0.00536 0.013 nan nan nan nan 0.000756 0.005 0.522 0.521 2457098.34 2459486.07
211116917 0.00605 4.13e-05 0.00581 0.00677 0.0438 0.0101 0.0623 0.0158 0.0513 0.0302 0.0228 0.0494 nan nan nan nan 0.00089 0.0111 27.3 13.1 2457098.34 2459486.07
211077464 0.0121 0.00304 0.000962 0.00323 0.0221 0.00756 0.00295 0.00495 0.0142 0.00609 0.00674 0.0178 0.283 0.0444 0.04 0.0231 0.000289 0.00609 0.92 0.92 2457098.34 2459486.07
211103033 0.0214 0.00642 0.00203 0.00697 0.0447 0.0166 0.00608 0.0114 0.0189 0.0255 0.0186 0.0207 0.0757 0.169 0.0533 0.0404 0.000455 0.00702 0.885 0.882 2457098.34 2459486.07
211126627 0.0179 0.00553 5.04e-18 0.0071 0.0256 0.00774 1.32e-17 0.00713 0.00737 0.00209 0.00655 0.0192 0.00623 0.00175 0.00373 0.0129 0.000299 0.00621 0.337 0.337 2457098.34 2459486.07
211132233 0.0168 0.00352 9.08e-18 0.00592 0.0347 0.0142 2.18e-17 0.00929 0.0235 0.021 0.0121 0.0323 nan nan nan nan 0.000517 0.00905 0.5 0.5 2457098.33 2459486.07
211023137 0.0265 0.00498 0.00343 0.00146 0.0324 0.00565 0.0208 0.00678 0.02 0.00461 0.00236 0.00394 0.0207 0.00489 0.0035 0.0029 8e-05 0.00221 3.91 3.93 2457098.34 2459486.07
210901321 0.0274 0.00622 0.0014 0.00765 0.0573 0.023 0.00598 0.0144 0.0216 0.0123 0.0156 0.0358 nan nan nan nan 0.000536 0.01 0.623 0.624 2457098.34 2459486.07
211120664 0.00292 0.00111 0.000934 0.00209 0.0453 0.0212 0.036 0.0171 0.00643 0.00261 0.00637 0.0176 0.00684 0.00198 0.00563 0.0149 0.000325 0.00648 1.5 1.49 2457098.34 2459486.07
211000411 0.0218 0.00155 0.00119 0.000763 0.0222 0.00394 0.0159 0.00515 0.0122 0.00495 0.00546 0.00993 0.0173 0.0149 0.00736 0.00735 0.00017 0.00427 8.59 8.35 2457098.34 2459486.07
211017570 0.00404 0.00152 0.000728 0.000309 0.00561 0.00148 0.00295 0.00113 0.00809 0.00411 0.00116 0.0018 0.00973 0.00503 0.00144 0.00135 4.1e-05 0.00117 3.07 3.07 2457098.34 2459486.07
210933044 0.00857 0.00195 0.000874 0.00521 0.0392 0.0184 0.00529 0.0112 0.00917 0.0089 0.0114 0.0279 nan nan nan nan 0.000763 0.00839 0.674 0.675 2457098.34 2459486.07
211008337 0.0186 0.00527 0.00278 0.00449 0.0321 0.0114 0.00455 0.00631 0.0144 0.0246 0.0101 0.0178 0.124 0.341 0.0424 0.0332 0.000404 0.00752 1.12 1.59 2457098.34 2459486.07
211016037 0.0111 0.00213 0.00177 0.000936 0.0134 0.003 0.0108 0.00302 0.0127 0.00228 0.00337 0.00561 0.0135 0.00351 0.00276 0.00403 0.000113 0.00303 5.32 5.47 2457098.33 2459486.07
211025773 0.0101 0.00302 6.39e-18 0.00726 0.0319 0.0119 2.2e-17 0.0149 0.0176 0.0101 0.02 0.0598 nan nan nan nan 0.000799 0.0119 0.526 0.52 2457098.34 2459486.07
211113202 0.0159 0.00563 0.000465 0.00363 0.021 0.00632 0.00085 0.00354 0.0439 0.00569 0.0025 0.00288 0.0462 0.00601 0.00249 0.00231 6.76e-05 0.00179 0.56 0.561 2457098.34 2459486.07
211042656 0.0108 0.00286 3.47e-18 0.00443 0.0216 0.0101 1.56e-17 0.00784 0.0448 0.0799 0.0248 0.0243 0.0945 0.217 0.0524 0.0285 0.000332 0.0073 0.339 2.34 2457098.34 2459486.07
210915466 0.00831 0.00266 2.66e-18 0.00365 0.0293 0.012 8.88e-18 0.0114 0.0843 0.15 0.0459 0.0573 nan nan nan nan 0.000613 0.0112 0.417 2.24 2457098.34 2459486.07
211089916 0.01 0.00221 6.32e-18 0.00483 0.0257 0.0104 2.04e-17 0.00921 0.0684 0.153 0.0318 0.0255 nan nan nan nan 0.000568 0.0077 0.389 1.87 2457098.34 2459486.07
211044929 0.0117 0.00289 5.79e-18 0.00512 0.0163 0.00694 1.24e-17 0.00596 0.02 0.0316 0.0165 0.027 nan nan nan nan 0.000511 0.00834 0.301 2.17 2457098.34 2459486.07
211059767 0.0214 0.00466 0.00071 0.00686 0.0435 0.00726 0.00218 0.00575 0.036 0.0343 0.0228 0.0284 0.125 0.166 0.0858 0.0429 0.000428 0.00773 0.778 2.28 2457098.34 2459486.07
211051330 0.00544 0.0011 0.000378 0.000172 0.00577 0.00133 0.00177 0.000524 0.00549 0.00181 0.00114 0.00133 0.00527 0.00225 0.00122 0.000845 2.92e-05 0.000851 4.93 4.7 2457098.34 2459486.07
210829886 0.0284 0.00732 0.00615 0.00524 0.0312 0.00282 0.00183 0.00193 0.00749 0.00175 0.0019 0.00329 0.0104 0.00177 0.00236 0.00265 8.18e-05 0.00199 1.65 1.65 2457098.34 2459486.53
211093684 0.0192 0.00437 0.00407 0.00178 0.0227 0.0039 0.0103 0.0033 0.0111 0.00283 0.00237 0.00214 0.0136 0.00348 0.00342 0.00198 5.14e-05 0.00137 7.25 7.42 2457098.34 2459486.07
211045933 0.00706 0.000831 0.000395 0.000167 0.00746 0.00139 0.00172 0.000392 0.00579 0.00209 0.00133 0.00198 0.0111 0.00451 0.00475 0.00396 3.82e-05 0.00113 6.83 7.08 2457098.34 2459486.07
210833622 0.00754 0.0022 0.00115 0.00318 0.0273 0.00927 0.0044 0.00816 0.00796 0.000841 0.0156 0.0385 nan nan nan nan 0.000528 0.0116 1.05 1.04 2457098.35 2459486.53
211046168 0.0178 0.00357 0.00233 0.00425 0.0258 0.0057 0.00499 0.00349 0.0134 0.0169 0.00783 0.0126 0.0192 0.0235 0.0131 0.0128 0.000242 0.00508 1.34 2.28 2457098.34 2459486.07
211071889 0.028 0.00208 0.0011 0.000469 0.0304 0.00348 0.0153 0.00447 0.00922 0.00225 0.00227 0.00445 0.0215 0.00573 0.00646 0.00573 0.000108 0.00193 6.4 6.4 2457098.34 2459486.07
211156183 0.0246 0.00684 0.00457 0.00618 0.0468 0.0122 0.0276 0.0133 0.0121 0.00717 0.00879 0.0186 0.0473 0.0222 0.0196 0.0274 0.00046 0.00697 1.75 6.68 2457098.34 2459486.07
211059658 0.00661 0.00225 2.55e-18 0.00315 0.0238 0.0158 0.00432 0.00932 0.0191 0.0551 0.0143 0.0215 0.0642 0.138 0.0361 0.0351 0.000449 0.00661 0.364 0.961 2457098.34 2459486.07
210950265 0.0209 0.00617 0.00554 0.00398 0.0324 0.00862 0.0185 0.00719 0.0129 0.0155 0.00533 0.00573 0.0238 0.0381 0.0129 0.0079 0.000119 0.00296 1.9 1.92 2457098.34 2459486.07
211059754 0.0114 0.00304 0.000524 0.00433 0.0363 0.0192 0.00305 0.0106 0.0267 0.0157 0.0183 0.0508 nan nan nan nan 0.000574 0.0106 0.66 0.661 2457098.34 2459486.07
211025708 0.028 0.00612 0.00242 0.00676 0.0369 0.00857 0.00368 0.00642 0.0313 0.00464 0.0143 0.0386 nan nan nan nan 0.000474 0.0096 0.98 0.982 2457098.34 2459486.07
211005706 0.00715 0.00201 0.000438 0.00335 0.0229 0.0101 1.87e-17 0.0115 0.0132 0.00878 0.0173 0.0479 nan nan nan nan 0.000561 0.0103 0.28 0.559 2457098.34 2459486.07
211060078 0.00509 0.00199 0.00162 0.00259 0.0158 0.00146 0.000943 0.00029 0.00486 0.00179 0.000757 0.00101 0.00504 0.00169 0.000693 0.000608 2.24e-05 0.000663 2.16 2.19 2457098.34 2459486.07
211161968 0.005 0.00127 0.00151 0.00825 0.0845 0.0407 2.91e-17 0.0337 0.00362 0.00158 0.0143 0.0372 nan nan nan nan 0.000852 0.00951 0.328 0.283 2457098.34 2459486.07
211147423 0.0329 0.00974 2.09e-17 0.00876 0.0713 0.0296 0.00389 0.0235 0.0173 0.0185 0.00831 0.0215 0.0263 0.0412 0.00581 0.0184 0.000357 0.00694 0.533 0.533 2457098.34 2459486.07
211019565 0.0282 0.00746 9.35e-18 0.00667 0.041 0.0129 0.00192 0.00815 0.0364 0.00869 0.0054 0.00849 0.035 0.00476 0.00313 0.00725 0.000145 0.0036 0.448 0.448 2457098.34 2459486.07
211053255 0.00942 0.00224 0.00043 0.00019 0.0107 0.00284 0.00992 0.00288 0.0072 0.00163 0.00161 0.00245 0.00902 0.00307 0.00257 0.00182 5.48e-05 0.00153 8.02 7.81 2457098.34 2459486.07
211011910 0.013 0.0029 0.000771 0.00363 0.0379 0.0107 0.00364 0.00883 0.0106 0.00232 0.00702 0.0167 0.0198 0.00413 0.00764 0.0232 0.000378 0.00606 0.924 0.924 2457098.34 2459486.07
211131748 0.00934 0.00194 0.00106 0.00142 0.0406 0.0103 0.049 0.0141 0.00722 0.00516 0.00671 0.0166 0.0315 0.0578 0.0133 0.0131 0.000297 0.00604 4.39 5.14 2457098.34 2459486.07
211038222 0.0149 0.00158 0.0047 0.00376 0.0893 0.0116 0.0945 0.0241 0.0283 0.0157 0.0289 0.0623 nan nan nan nan 0.000923 0.0119 27.3 28.6 2457098.34 2459486.07
210927253 0.0183 0.00411 0.00324 0.00456 0.096 0.0295 0.0516 0.0273 0.0214 0.00529 0.00754 0.0179 0.0507 0.0144 0.0146 0.0307 0.000372 0.00584 1.31 1.31 2457098.34 2459486.07
210927331 0.0181 0.00447 0.0032 0.00439 0.058 0.0208 0.0218 0.0146 0.0205 0.00489 0.00647 0.0163 0.0367 0.0103 0.0093 0.0209 0.000349 0.00611 1.31 1.31 2457098.34 2459486.07
211023176 0.0139 0.00173 0.000523 0.000248 0.0166 0.00328 0.0129 0.00348 0.0301 0.00355 0.00243 0.00336 0.0463 0.00744 0.00652 0.00294 7.6e-05 0.00176 7.33 7.52 2457098.34 2459486.07
210974893 0.012 0.00303 0.00897 0.00186 0.0312 0.00755 0.0677 0.0161 0.0477 0.0606 0.0178 0.0125 0.173 0.225 0.0474 0.0119 0.000253 0.00493 28.6 21.4 2457098.34 2459486.07
210939705 0.015 0.00345 4.2e-18 0.00606 0.0267 0.00999 0.00248 0.00862 0.0111 0.00383 0.0301 0.0753 nan nan nan nan 0.000697 0.015 0.469 0.469 2457098.34 2459486.07
211093203 0.0123 0.00283 0.000547 0.00471 0.0787 0.0316 0.0061 0.0248 0.0136 0.00687 0.0116 0.0326 nan nan nan nan 0.000491 0.00891 0.597 0.597 2457098.34 2459486.07
210939348 0.0126 0.00289 0.00325 0.00248 0.0169 0.0029 0.00526 0.00264 0.022 0.00523 0.00642 0.0131 0.0232 0.00803 0.005 0.00981 0.000209 0.00523 1.99 1.99 2457098.34 2459486.07
211171449 0.0208 0.00902 1.24e-17 0.00737 0.0611 0.0222 0.00309 0.0243 0.00931 0.0039 0.00516 0.0148 0.0264 0.00856 0.00895 0.0291 0.000442 0.0059 0.528 0.528 2457098.34 2459486.07
211093906 0.0151 0.00401 1.35e-17 0.00627 0.0741 0.0372 0.0164 0.0233 0.0116 0.00537 0.0134 0.0372 nan nan nan nan 0.000613 0.00925 0.693 0.693 2457098.34 2459486.07
211141637 0.0147 0.00714 0.00156 0.000825 0.0238 0.00903 0.0249 0.00734 0.0148 0.00516 0.00293 0.00419 0.0307 0.026 0.00745 0.00437 9.72e-05 0.00246 5.01 5.14 2457098.34 2459486.07
210919084 0.0242 0.00632 0.00379 0.00589 0.0443 0.013 0.0151 0.00819 0.0296 0.00794 0.00963 0.0235 0.0349 0.0119 0.0173 0.02 0.000364 0.00707 1.15 1.15 2457098.34 2459486.07
210920246 0.0129 0.00408 0.000887 0.00357 0.0219 0.00878 0.00176 0.00535 0.0154 0.00403 0.00282 0.00693 0.0169 0.0062 0.00147 0.00544 0.000133 0.00334 0.553 0.553 2457098.34 2459486.07
210965731 0.00786 0.00292 9.86e-18 0.00267 0.0157 0.00538 0.00325 0.00456 0.0075 0.0025 0.00483 0.012 0.0328 0.0829 0.00811 0.017 0.000252 0.00474 0.642 1.08 2457098.34 2459486.07
211150258 0.00702 0.0022 5.21e-18 0.00578 0.017 0.0102 8.74e-18 0.0126 0.00854 0.00639 0.0133 0.0274 nan nan nan nan 0.000801 0.00798 0.171 2.25 2457098.34 2459486.07
211120561 0.0364 0.00975 0.00917 0.00522 0.0504 0.0101 0.018 0.00689 0.0144 0.00451 0.00327 0.00621 0.016 0.00877 0.00375 0.00416 0.000125 0.00315 2.49 2.5 2457098.34 2459486.07
211168863 0.00751 0.00223 0.00135 0.00806 0.0261 0.0139 1.07e-17 0.0158 0.0124 0.00452 0.0387 0.102 nan nan nan nan 0.000834 0.0172 0.292 0.292 2457098.34 2459486.07
211068400 0.0229 0.00688 0.0032 0.00117 0.027 0.00655 0.015 0.00476 0.0239 0.00832 0.00152 0.00151 0.0263 0.00927 0.00211 0.00124 3.57e-05 0.000996 4.06 4.09 2457098.34 2459486.07
211128116 0.00503 0.00132 0.00265 0.00416 0.0265 0.00365 0.0577 0.0136 0.0113 0.0112 0.00827 0.015 nan nan nan nan 0.000531 0.00654 26.1 14.7 2457098.34 2459486.07
211048116 0.00996 0.00312 0.00656 0.00288 0.0307 0.00384 0.0586 0.0161 0.00777 0.00449 0.0141 0.0322 0.0177 0.00557 0.0174 0.0242 0.000422 0.00787 26.1 27.3 2457098.34 2459486.07
211041682 0.0171 0.00404 0.00285 0.00537 0.0796 0.0215 0.0533 0.027 0.00968 0.00283 0.00987 0.026 nan nan nan nan 0.000484 0.00733 1.55 1.55 2457098.34 2459486.07
211087059 0.0488 0.0148 0.00421 0.011 0.0534 0.00587 0.000606 0.00137 0.0308 0.00356 0.00151 0.00136 0.0323 0.00371 0.00201 0.00143 3.04e-05 0.000887 0.689 0.692 2457098.34 2459486.07
211084620 0.0157 0.00326 0.00306 0.0014 0.0278 0.00814 0.0338 0.00874 0.0307 0.0029 0.00553 0.00583 0.029 0.00446 0.00676 0.00431 0.000113 0.00303 4.63 4.63 2457098.34 2459486.07
210931244 0.00627 0.0015 0.00171 0.00118 0.021 0.00938 0.0242 0.00942 0.00773 0.00193 0.00517 0.0114 0.0115 0.00925 0.0109 0.00934 0.000184 0.00454 2.77 2.77 2457098.34 2459486.07
211102300 0.00904 0.00356 4.37e-18 0.0128 0.0266 0.0146 1.09e-17 0.0177 0.0229 0.0177 0.0315 0.0868 nan nan nan nan 0.00109 0.0151 0.225 0.225 2457098.34 2459486.07
211069510 0.0206 0.00455 0.00417 0.00436 0.067 0.0288 0.0587 0.0263 0.0142 0.0139 0.00971 0.0199 0.0178 0.0149 0.00664 0.0162 0.000365 0.00671 1.83 2.2 2457098.34 2459486.07
