k2id ampk2 erk2 redk2 wnk2 ampk2sp erk2sp redk2sp wnk2sp amptess ertess redtess wntess amptqlp ertqlp redtqlp wntqlp shotk2 shottess pbest pbest_tqlp k2time tesstime
212011557 0.011 0.0013 0.0012 0.000764 0.0177 0.00736 0.0197 0.00448 0.0104 0.00381 0.00524 0.00543 0.206 nan 0.0639 0.0204 0.000274 0.00224 22.2 28.6 2457721.47 2459539.45
212011557 0.011 0.0013 0.0012 0.000764 0.0177 0.00736 0.0197 0.00448 0.0104 0.00381 0.00524 0.00543 0.206 nan 0.0639 0.0204 0.000274 0.00224 22.2 28.6 2457721.47 2459539.45
211948030 0.0136 0.00885 0.00326 0.00117 0.0394 0.0182 0.0447 0.00865 0.0064 0.00339 0.00346 0.00399 nan nan nan nan 0.000476 0.00179 21.4 20.7 2457721.47 2459539.45
211948030 0.0136 0.00885 0.00326 0.00117 0.0394 0.0182 0.0447 0.00865 0.0064 0.00339 0.00346 0.00399 nan nan nan nan 0.000476 0.00179 21.4 20.7 2457721.47 2459539.45
212005504 0.00621 0.00135 0.000842 0.00103 0.0426 0.0226 0.0633 0.0112 0.00352 0.000142 0.0104 0.0269 0.0562 nan 0.0148 0.0179 0.000361 0.00745 25 27.3 2457721.47 2459539.45
212005504 0.00621 0.00135 0.000842 0.00103 0.0426 0.0226 0.0633 0.0112 0.00352 0.000142 0.0104 0.0269 0.0562 nan 0.0148 0.0179 0.000361 0.00745 25 27.3 2457721.47 2459539.45
212017183 0.00302 0.000586 0.00273 0.00146 0.0299 0.022 0.0502 0.0104 0.00433 0.0032 0.00569 0.0149 nan nan nan nan 0.000464 0.00524 18.2 13.1 2457721.47 2459539.45
212017183 0.00302 0.000586 0.00273 0.00146 0.0299 0.022 0.0502 0.0104 0.00433 0.0032 0.00569 0.0149 nan nan nan nan 0.000464 0.00524 18.2 13.1 2457721.47 2459539.45
212001288 0.00471 0.00196 0.00107 0.000848 0.0218 0.00618 0.0393 0.00858 0.00375 0.000213 0.00598 0.0143 0.0699 nan 0.0201 0.0197 0.000317 0.0061 27.3 28.6 2457721.47 2459539.45
212001288 0.00471 0.00196 0.00107 0.000848 0.0218 0.00618 0.0393 0.00858 0.00375 0.000213 0.00598 0.0143 0.0699 nan 0.0201 0.0197 0.000317 0.0061 27.3 28.6 2457721.47 2459539.45
211972472 0.00537 0.00155 0.000744 0.00161 0.0361 0.0237 0.0588 0.013 0.00695 0.00191 0.00856 0.0234 nan nan nan nan 0.00042 0.00697 8.47 9.39 2457721.47 2459539.45
211972472 0.00537 0.00155 0.000744 0.00161 0.0361 0.0237 0.0588 0.013 0.00695 0.00191 0.00856 0.0234 nan nan nan nan 0.00042 0.00697 8.47 9.39 2457721.47 2459539.45
211997888 0.0164 0.00932 0.00182 0.00422 0.0354 0.0168 0.00645 0.009 0.00912 0.00271 0.0116 0.0379 nan nan nan nan 0.000434 0.0103 0.971 0.971 2457721.47 2459539.45
212019656 0.0149 0.00364 0.00278 0.00321 0.0334 0.00949 0.0149 0.00736 0.0101 0.00434 0.0028 0.00764 0.0309 0.0213 0.00788 0.0178 0.000237 0.00412 1.83 1.83 2457721.47 2459539.45
211997888 0.0164 0.00932 0.00182 0.00422 0.0354 0.0168 0.00645 0.009 0.00912 0.00271 0.0116 0.0379 nan nan nan nan 0.000434 0.0103 0.971 0.971 2457721.47 2459539.45
212019656 0.0149 0.00364 0.00278 0.00321 0.0334 0.00949 0.0149 0.00736 0.0101 0.00434 0.0028 0.00764 0.0309 0.0213 0.00788 0.0178 0.000237 0.00412 1.83 1.83 2457721.47 2459539.45
211946518 0.00781 0.00166 0.000327 0.000251 0.0124 0.00601 0.0183 0.00401 0.00325 nan 0.00252 0.00702 0.392 0.361 0.0918 0.0139 0.000133 0.00378 14.3 14.3 2457721.47 2459512.32
211946518 0.00781 0.00166 0.000327 0.000251 0.0124 0.00601 0.0183 0.00401 0.00325 nan 0.00252 0.00702 0.392 0.361 0.0918 0.0139 0.000133 0.00378 14.3 14.3 2457721.47 2459512.32
212013619 0.0121 0.00344 0.00192 0.00165 0.0239 0.0126 0.0398 0.00866 0.00672 0.00322 0.00689 0.0166 0.048 0.0282 0.0181 0.024 0.000378 0.00536 7.42 6.14 2457721.47 2459539.45
212013619 0.0121 0.00344 0.00192 0.00165 0.0239 0.0126 0.0398 0.00866 0.00672 0.00322 0.00689 0.0166 0.048 0.0282 0.0181 0.024 0.000378 0.00536 7.42 6.14 2457721.47 2459539.45
212029094 0.00927 0.00252 0.000658 0.000601 0.0499 0.0467 0.113 0.0164 0.0163 0.00958 0.0101 0.0178 0.193 0.135 0.0389 0.0176 0.000278 0.00693 19.4 15.8 2457721.47 2459539.45
212029094 0.00927 0.00252 0.000658 0.000601 0.0499 0.0467 0.113 0.0164 0.0163 0.00958 0.0101 0.0178 0.193 0.135 0.0389 0.0176 0.000278 0.00693 19.4 15.8 2457721.47 2459539.45
211958562 0.00406 0.00139 0.00265 0.0012 0.0174 0.0106 0.0299 0.007 0.0141 0.00933 0.0109 0.0193 0.0452 0.00902 0.0189 0.0198 0.000329 0.00619 25 16.7 2457721.47 2459539.45
211958562 0.00406 0.00139 0.00265 0.0012 0.0174 0.0106 0.0299 0.007 0.0141 0.00933 0.0109 0.0193 0.0452 0.00902 0.0189 0.0198 0.000329 0.00619 25 16.7 2457721.47 2459539.45
211973710 0.00399 0.000922 0.000749 0.000878 0.0185 0.00418 0.0282 0.0061 0.00558 0.00256 0.00916 0.0209 0.00467 nan 0.00555 0.0148 0.000287 0.00697 21.4 17.7 2457721.47 2459539.45
211949501 0.00332 0.00124 0.000432 0.000342 0.00609 0.00255 0.0105 0.00238 0.00489 0.00241 0.00292 0.0058 0.016 0.00714 0.00993 0.0105 0.000177 0.00294 15.8 17.7 2457721.47 2459539.45
211973710 0.00399 0.000922 0.000749 0.000878 0.0185 0.00418 0.0282 0.0061 0.00558 0.00256 0.00916 0.0209 0.00467 nan 0.00555 0.0148 0.000287 0.00697 21.4 17.7 2457721.47 2459539.45
211958252 0.0112 0.00358 0.00116 0.00115 0.0511 0.053 0.153 0.0227 0.00805 0.00323 0.00529 0.0119 0.116 nan 0.0738 0.0457 0.000371 0.00531 11.8 13.4 2457721.47 2459539.45
211949501 0.00332 0.00124 0.000432 0.000342 0.00609 0.00255 0.0105 0.00238 0.00489 0.00241 0.00292 0.0058 0.016 0.00714 0.00993 0.0105 0.000177 0.00294 15.8 17.7 2457721.47 2459539.45
211958252 0.0112 0.00358 0.00116 0.00115 0.0511 0.053 0.153 0.0227 0.00805 0.00323 0.00529 0.0119 0.116 nan 0.0738 0.0457 0.000371 0.00531 11.8 13.4 2457721.47 2459539.45
211931651 0.00817 0.00319 0.00214 0.00165 0.0376 0.0221 0.0514 0.0112 0.00714 nan 0.0109 0.026 nan nan nan nan 0.000478 0.00733 23.1 21.4 2457721.47 2459539.45
211931651 0.00817 0.00319 0.00214 0.00165 0.0376 0.0221 0.0514 0.0112 0.00714 nan 0.0109 0.026 nan nan nan nan 0.000478 0.00733 23.1 21.4 2457721.47 2459539.45
211955047 0.02 0.00739 0.00201 0.00211 0.0683 0.0381 0.117 0.0239 0.0087 0.00286 0.00932 0.0235 nan nan nan nan 0.000567 0.00814 16.2 15 2457721.47 2459539.45
212018728 0.00655 0.00275 0.000379 0.000399 0.013 0.00388 0.0274 0.00462 0.0086 0.00348 0.00415 0.00954 0.00701 0.00224 0.00344 0.00684 0.000172 0.00424 16.2 17.2 2457721.47 2459539.45
211955047 0.02 0.00739 0.00201 0.00211 0.0683 0.0381 0.117 0.0239 0.0087 0.00286 0.00932 0.0235 nan nan nan nan 0.000567 0.00814 16.2 15 2457721.47 2459539.45
212018728 0.00655 0.00275 0.000379 0.000399 0.013 0.00388 0.0274 0.00462 0.0086 0.00348 0.00415 0.00954 0.00701 0.00224 0.00344 0.00684 0.000172 0.00424 16.2 17.2 2457721.47 2459539.45
212006723 0.00573 0.000731 0.000327 0.0005 0.0108 0.0051 0.0173 0.00404 0.0167 0.0126 0.0099 0.0101 0.0111 0.00104 0.00883 0.00982 0.000196 0.00421 18.8 22.2 2457721.47 2459539.45
212006723 0.00573 0.000731 0.000327 0.0005 0.0108 0.0051 0.0173 0.00404 0.0167 0.0126 0.0099 0.0101 0.0111 0.00104 0.00883 0.00982 0.000196 0.00421 18.8 22.2 2457721.47 2459539.45
212011731 0.014 0.00449 0.00133 0.000912 0.111 0.113 0.208 0.0275 0.0123 0.00681 0.00493 0.00829 0.169 0.0606 0.0291 0.0243 0.000281 0.00293 21.4 16.2 2457721.47 2459539.45
212011731 0.014 0.00449 0.00133 0.000912 0.111 0.113 0.208 0.0275 0.0123 0.00681 0.00493 0.00829 0.169 0.0606 0.0291 0.0243 0.000281 0.00293 21.4 16.2 2457721.47 2459539.45
211911279 0.00212 0.000806 0.000295 0.000172 0.00764 0.00578 0.016 0.00302 0.00453 nan 0.0018 0.0035 0.0287 nan 0.0247 0.00936 0.000104 0.00192 12.5 13.7 2457721.47 2459538.18
211975518 0.0148 0.00287 0.00263 0.00196 0.0187 0.0039 0.014 0.00452 0.00923 0.00236 0.0075 0.0197 0.0161 0.00652 0.0075 0.02 0.000322 0.00671 3.98 3.93 2457721.47 2459539.45
212018862 0.00831 0.00286 0.00149 0.00158 0.0513 0.0227 0.0535 0.016 0.00429 0.00113 0.00929 0.0266 0.0144 0.00946 0.0102 0.0209 0.000396 0.00773 3.67 3.17 2457721.47 2459539.45
211980180 0.00462 0.00122 0.000333 0.000163 0.0052 0.00173 0.00615 0.00113 0.00654 0.00138 0.00286 0.00417 0.0369 0.0129 0.0234 0.0164 9.08e-05 0.00201 13.1 12 2457721.47 2459539.45
211890216 0.0113 0.00303 0.000512 0.000249 0.0124 0.00435 0.00763 0.00168 0.00421 nan 0.00281 0.0072 0.0295 nan 0.00646 0.00458 0.000127 0.00386 12.5 15 2457721.47 2459538.32
212013222 0.00712 0.0015 0.000356 0.000454 0.0116 0.00439 0.0124 0.00274 0.0078 0.00283 0.00466 0.00851 0.0498 0.0174 0.0192 0.00833 0.00017 0.00372 15 14 2457721.47 2459539.45
212014492 0.0105 0.000656 0.00116 0.000933 0.0614 0.0438 0.11 0.0197 0.00885 0.00251 0.00606 0.0101 0.0202 0.00488 0.0144 0.0221 0.000337 0.00401 17.7 18.2 2457721.47 2459539.45
212016988 0.00356 0.000815 0.000636 0.000784 0.0377 0.0204 0.0709 0.0131 0.00592 0.00373 0.00581 0.0139 0.00902 0.00567 0.00668 0.0135 0.000279 0.00592 19.4 21.4 2457721.47 2459539.45
211953774 0.00393 0.00144 0.000945 0.000799 0.0194 0.0142 0.0495 0.012 0.00822 0.0061 0.00553 0.0137 0.332 0.3 0.0763 0.0269 0.000288 0.00572 12.5 6.14 2457721.47 2459539.45
211976535 0.00434 0.00131 0.000274 0.000399 0.0475 0.0553 0.121 0.0184 0.00304 0.000979 0.00484 0.0128 0.187 nan 0.0414 0.0101 0.000203 0.0051 18.2 28.6 2457721.47 2459539.45
211945362 0.0195 0.00244 0.00283 0.00226 0.0255 0.00799 0.0301 0.00815 0.00963 0.00245 0.0111 0.0304 nan nan nan nan 0.00048 0.00941 9.25 8.97 2457721.47 2459539.45
212025985 0.00522 0.0009 0.00033 0.000521 0.00981 0.00482 0.0162 0.00381 0.00378 0.00187 0.00334 0.00834 0.0058 0.00294 0.00326 0.00986 0.000206 0.00379 18.8 9.39 2457721.47 2459539.45
211997061 0.00943 0.00245 0.00113 0.000993 0.0295 0.0201 0.0596 0.0111 0.0112 0.00376 0.00914 0.0244 0.0252 0.0167 0.0111 0.0186 0.000327 0.00744 10.2 10.7 2457721.47 2459539.45
211953263 0.0146 0.00368 0.00279 0.00278 0.0364 0.0169 0.0182 0.00816 0.0162 0.00258 0.00409 0.0122 0.0232 0.00605 0.00977 0.0211 0.000261 0.00491 1.8 1.81 2457721.47 2459539.45
212009190 0.00583 0.0028 0.000383 0.000272 0.00946 0.00335 0.0155 0.00396 0.00439 0.00172 0.00358 0.00889 0.0241 0.0215 0.00604 0.00604 0.00015 0.00424 15 15.4 2457721.47 2459539.45
211938509 0.00545 0.00148 0.000371 0.000372 0.00747 0.00195 0.00921 0.00198 0.00188 0.000476 0.00388 0.0105 0.00823 nan 0.0149 0.0109 0.00019 0.00461 17.2 13.1 2457721.47 2459539.45
211946708 0.00978 0.00347 0.00107 0.000904 0.0169 0.00726 0.0227 0.00528 0.0342 0.032 0.0171 0.0167 0.0604 0.0396 0.0235 0.0191 0.000354 0.00565 10.5 14.3 2457721.47 2459539.45
212025613 0.0146 0.00731 0.000897 0.00106 0.0282 0.0147 0.0459 0.00984 0.0112 0.00202 0.0116 0.0261 0.0347 nan 0.0145 0.0203 0.000361 0.00853 20.7 28.6 2457721.47 2459539.45
212015538 0.011 0.00365 0.00121 0.00352 0.031 0.0118 0.00562 0.00839 0.0077 0.00154 0.00927 0.0272 0.0344 0.0268 0.0136 0.0298 0.000423 0.00828 0.904 2.56 2457721.47 2459539.45
211988831 0.0104 0.00351 0.00137 0.0014 0.0575 0.0589 0.12 0.018 0.00873 0.00147 0.00582 0.0156 0.0251 nan 0.0155 0.029 0.000379 0.00647 14.7 19.4 2457721.47 2459552.22
212017486 0.00669 0.00156 0.000438 0.000276 0.0109 0.00275 0.0155 0.0038 0.00325 0.00162 0.00308 0.00817 0.01 0.00764 0.00274 0.00547 0.000145 0.00397 14 14.7 2457721.47 2459539.45
211884968 0.00526 0.00291 0.00112 0.000887 0.0566 0.0223 0.0666 0.012 0.0108 0.00663 0.0115 0.0266 0.0103 nan 0.00884 0.0179 0.000327 0.00743 22.2 13.4 2457721.47 2459552.22
211979237 0.00277 0.000733 0.000374 0.000321 0.006 0.00257 0.0112 0.00269 0.00413 0.00324 0.00294 0.00746 0.0154 0.00805 0.00354 0.00527 0.000139 0.00378 14.7 13.4 2457721.47 2459539.45
211913733 0.00676 0.00294 0.000621 0.00096 0.0399 0.0357 0.0734 0.012 0.00244 0.000368 0.00397 0.0114 0.0354 nan 0.021 0.02 0.000348 0.00485 12.8 13.4 2457721.47 2459552.22
212028430 0.00507 0.000852 0.000366 0.000312 0.00692 0.00419 0.0102 0.00236 0.0129 0.00164 0.00487 0.00873 0.0174 0.0126 0.00648 0.00587 0.000151 0.00419 15.4 15.8 2457721.47 2459539.45
211998192 0.00622 0.0024 0.000647 0.000519 0.0165 0.0063 0.0266 0.00602 0.00768 0.00301 0.00538 0.0148 0.00717 0.00358 0.00503 0.0116 0.000235 0.00571 20 21.4 2457721.47 2459539.45
211980169 0.00567 0.00161 0.00354 0.00168 0.0353 0.0299 0.0701 0.0135 0.00484 0.00175 0.00346 0.00374 0.176 0.112 0.21 0.152 0.000336 0.00164 13.1 15.8 2457721.47 2459539.45
211923569 0.0172 0.00513 0.00144 0.000866 0.0293 0.0106 0.0554 0.00999 0.00687 0.00157 0.00915 0.0248 0.0147 0.000524 0.00944 0.0154 0.000261 0.00666 15.4 11.1 2457721.47 2459538.18
212018005 0.00823 0.00109 0.000416 0.000343 0.0102 0.00339 0.0111 0.00279 0.0028 0.000888 0.00308 0.00813 0.00758 0.00675 0.00285 0.00554 0.00014 0.00388 6.76 7.08 2457721.47 2459539.45
211903709 0.00787 0.00384 0.00146 0.000974 0.0152 0.00688 0.0281 0.00677 0.00915 0.000717 0.0042 0.00593 0.278 0.211 0.127 0.0537 0.000382 0.00204 13.7 12.3 2457721.47 2459538.18
211976081 0.0043 0.00151 0.000327 0.000257 0.00516 0.00156 0.00648 0.00153 0.00354 0.00145 0.00305 0.00733 0.0406 0.025 0.0119 0.00486 0.000132 0.00359 15 16.7 2457721.47 2459539.45
211832848 0.0218 0.00601 0.00188 0.00446 0.0293 0.0102 0.00202 0.00462 0.00539 0.00194 0.00392 0.0117 0.0137 0.00567 0.00584 0.0199 0.000341 0.00439 0.898 0.898 2457721.47 2459539.45
212009427 0.0233 0.0056 0.00458 0.0036 0.0316 0.0134 0.0109 0.00569 0.0139 0.00631 0.00412 0.00673 0.0171 0.0097 0.00617 0.00552 0.000139 0.00356 1.56 1.56 2457721.47 2459539.45
211897821 0.00506 0.00185 0.000328 0.000421 0.0124 0.00777 0.0272 0.00581 0.0121 0.0111 0.00664 0.0113 0.00578 nan 0.00435 0.0081 0.000182 0.00522 16.7 13.7 2457721.47 2459552.22
211989185 0.00928 0.00384 0.000348 0.000164 0.00997 0.00396 0.0052 0.0011 0.00597 0.0028 0.0016 0.00397 0.0141 0.0119 0.00413 0.00235 7.59e-05 0.00231 11.8 7.81 2457721.47 2459552.22
212069223 0.00441 0.00152 0.00078 0.000397 0.00853 0.0046 0.0149 0.00378 0.00205 0.000443 0.00329 0.00771 0.0635 0.0568 0.013 0.00524 0.000136 0.0037 14.7 18.8 2457721.47 2459552.22
211838068 0.00726 0.00541 0.000666 0.000499 0.0119 0.00627 0.0148 0.00269 0.00521 0.00167 0.00394 0.00655 0.0516 0.0208 0.0286 0.027 0.000238 0.00319 18.8 16.7 2457721.47 2459539.45
212007419 0.00676 0.00132 0.000964 0.000703 0.0137 0.0089 0.0267 0.00593 0.00443 0.00138 0.00636 0.0164 0.0284 0.0232 0.0107 0.0115 0.00024 0.00604 18.8 21.4 2457721.47 2459539.45
211977390 0.0116 0.00395 0.000706 0.000209 0.0121 0.00398 0.00439 0.000885 0.00659 0.00173 0.000827 0.00149 0.007 0.00195 0.00108 0.000893 3.49e-05 0.00102 6.76 6.91 2457721.47 2459539.45
211895966 0.0024 0.000575 0.000226 0.000176 0.0112 0.00682 0.0187 0.00352 0.00484 0.00371 0.00261 0.00587 0.0755 0.0596 0.0242 0.00613 0.00011 0.00323 14 14.7 2457721.47 2459539.45
212011394 0.00408 0.00182 0.000708 0.000542 0.0265 0.0154 0.047 0.00955 0.00367 0.00214 0.00614 0.0158 0.00534 0.00352 0.00576 0.0118 0.000243 0.0056 17.7 22.2 2457721.47 2459539.45
211998436 0.00733 0.00261 0.000327 0.000129 0.00767 0.00261 0.00471 0.00111 0.00909 0.00259 0.00131 0.00293 0.0112 0.00404 0.00158 0.00166 6.06e-05 0.0019 10.4 10.4 2457721.47 2459539.45
212024569 0.00399 0.00201 0.000674 0.000416 0.00896 0.00461 0.0194 0.00454 0.00678 0.00444 0.00409 0.00748 0.0647 0.024 0.0489 0.0499 0.000188 0.00392 15 17.2 2457721.47 2459539.45
211939447 0.0117 0.00292 0.00101 0.000819 0.0176 0.0101 0.0309 0.00653 0.00782 0.00478 0.00864 0.0211 0.0343 0.00351 0.0184 0.0211 0.000323 0.00731 18.8 15.8 2457721.47 2459539.45
211900414 0.0015 0.000595 0.000225 0.000114 0.00265 0.000768 0.00269 0.000571 0.00958 0.00469 0.00418 0.00386 0.00297 0.000154 0.00147 0.00208 7.14e-05 0.00214 28.6 20.7 2457721.47 2459552.22
211949871 0.0145 0.00296 0.00463 0.00175 0.0239 0.0104 0.056 0.00998 0.00635 0.00238 0.00789 0.0203 0.00871 0.00278 0.0118 0.0254 0.000397 0.00676 16.2 15.8 2457721.47 2459539.45
211992423 0.00227 0.00081 0.000158 0.000192 0.0139 0.0143 0.0342 0.00474 0.00274 0.000438 0.00205 0.00602 0.0163 0.0191 0.00358 0.00346 0.000105 0.0031 12.8 15 2457721.47 2459552.22
211799551 0.00642 0.00205 0.000883 0.000523 0.00834 0.0036 0.00449 0.00108 0.00423 0.00144 0.00615 0.016 0.00539 0.00219 0.00479 0.0108 0.000237 0.0058 17.7 17.2 2457721.47 2459539.45
211846954 0.00758 0.00398 0.000949 0.00225 0.0217 0.00837 0.00371 0.00509 0.0128 0.00406 0.00507 0.0139 0.0239 0.0155 0.00863 0.0167 0.000306 0.0051 0.906 0.902 2457721.47 2459539.45
211991772 0.00388 0.000549 0.000403 0.000425 0.0133 0.00848 0.0242 0.00519 0.023 0.022 0.0117 0.0135 0.115 0.0749 0.028 0.0128 0.000208 0.00497 17.7 15.4 2457721.47 2459539.45
212112321 0.00314 0.00156 0.000741 0.000915 0.0112 0.00381 0.029 0.0075 0.00725 0.00248 0.00822 0.0227 0.00711 0.00347 0.00526 0.0162 0.00031 0.00711 14.3 15.4 2457721.47 2459539.45
211953038 0.00969 0.00401 0.0012 0.00142 0.0265 0.0242 0.0605 0.0113 0.0112 0.00537 0.0137 0.0383 nan nan nan nan 0.000484 0.00873 12 8.47 2457721.47 2459539.45
211799258 0.011 0.00275 0.00168 0.00142 0.013 0.00463 0.0277 0.00529 0.00557 0.00113 0.00944 0.0256 0.00491 0.000272 0.00706 0.0186 0.000363 0.00754 24 20 2457721.47 2459539.45
212015504 0.003 0.00119 0.000298 0.000394 0.0101 0.0043 0.0211 0.0046 0.00391 0.0011 0.00334 0.00873 0.00297 0.0013 0.00236 0.00566 0.000165 0.00418 24 21.4 2457721.47 2459539.45
211833336 0.00728 0.00222 0.000831 0.000414 0.0113 0.00455 0.0152 0.00335 0.00485 0.00141 0.0041 0.00814 0.025 0.0115 0.0118 0.0123 0.000199 0.00433 17.7 12.8 2457721.47 2459539.45
212077235 0.00264 0.0013 0.000399 0.000271 0.0137 0.0115 0.0384 0.00793 0.00153 0.00027 0.00246 0.00631 0.0048 0.00287 0.00238 0.00406 0.000113 0.00322 15.8 13.1 2457721.47 2459539.45
212077095 0.0225 0.00609 0.00271 0.00492 0.0583 0.0225 0.0116 0.0127 0.0151 0.00205 0.00484 0.0135 0.0187 0.00813 0.00417 0.0109 0.000264 0.0051 1.13 1.13 2457721.47 2459539.45
212035441 0.00546 0.00189 0.00094 0.000896 0.0688 0.0562 0.129 0.0276 0.00868 0.00229 0.00612 0.0162 nan nan nan nan 0.00053 0.00604 12.8 11.6 2457721.47 2459539.45
211810915 0.00521 0.00113 0.000906 0.000585 0.00554 0.00152 0.00642 0.00172 0.00615 0.00193 0.00585 0.0139 0.00564 0.000759 0.00736 0.0106 0.00024 0.00519 19.4 12 2457721.47 2459552.22
212171351 0.012 0.00182 0.00136 0.00195 0.0139 0.0044 0.0286 0.00658 0.00658 0.00311 0.00701 0.0185 0.182 0.196 0.0376 0.0216 0.00039 0.00617 10.7 6.26 2457721.47 2459539.45
212088298 0.0177 0.00256 0.00245 0.00206 0.0253 0.00746 0.0617 0.00949 0.0148 0.0082 0.0164 0.0432 nan nan nan nan 0.000445 0.00948 15.4 13.1 2457721.47 2459539.45
211827220 0.0116 0.00411 0.00206 0.00161 0.0186 0.00686 0.0211 0.00475 0.0075 0.00221 0.00321 0.00839 0.0132 0.00152 0.0105 0.0209 0.000356 0.00416 12.3 11.6 2457721.47 2459539.45
211795569 0.00846 0.00129 0.000946 0.000265 0.00979 0.00233 0.00401 0.000844 0.00545 0.00328 0.00374 0.00789 0.00325 0.000323 0.00243 0.00524 0.000135 0.00399 26.1 27.3 2457721.47 2459539.45
212086697 0.01 0.00424 0.00145 0.00125 0.0427 0.0329 0.228 0.0274 0.00822 0.00303 0.012 0.0247 0.0106 0.00088 0.0433 0.0233 0.000365 0.00695 24 18.8 2457721.47 2459539.45
212127087 0.0102 0.000839 0.00126 0.000702 0.018 0.00557 0.0346 0.00862 0.00846 0.00227 0.00548 0.0131 0.0061 0.0005 0.00483 0.00926 0.000235 0.00554 18.2 17.7 2457721.47 2459539.45
211998019 0.00356 0.0022 0.00104 0.000798 0.0345 0.0387 0.0816 0.012 0.00267 0.000119 0.00516 0.0136 0.274 nan 0.365 0.0692 0.000272 0.00559 17.7 12.8 2457721.47 2459565.36
211988080 0.00415 0.000592 0.000543 0.000549 0.00798 0.00253 0.0107 0.00325 0.0248 0.0126 0.0178 0.0185 0.124 nan 0.0415 0.0149 0.000258 0.00679 26.1 28.6 2457177.48 2459539.45
211795051 0.0079 0.00334 0.00172 0.002 0.00757 0.00306 0.00372 0.00218 0.00905 0.00425 0.0133 0.0321 nan nan nan nan 0.000613 0.00829 16.7 11.8 2457721.47 2459539.45
211936067 0.00759 0.0026 0.000342 0.000138 0.00788 0.00251 0.00247 0.000564 0.00561 0.00117 0.00154 0.00298 0.0706 0.0867 0.021 0.00559 7.31e-05 0.00191 10 6.83 2457721.47 2459539.45
212012721 0.00427 0.00204 0.000573 0.000764 0.0302 0.0226 0.052 0.00985 0.00602 0.00145 0.00537 0.0145 0.0189 0.00763 0.0085 0.0177 0.000299 0.00563 21.4 15.4 2457721.47 2459539.45
211997840 0.00797 0.0012 0.000613 0.000256 0.00943 0.00239 0.00995 0.00258 0.00479 0.000462 0.0025 0.0055 0.298 0.298 0.0685 0.0139 0.000107 0.00296 13.1 14.7 2457721.47 2459539.45
212147595 0.00232 0.00109 0.000253 0.000401 0.00673 0.00279 0.011 0.00279 0.00792 0.0047 0.00385 0.00793 0.0104 0.00678 0.00493 0.00576 0.000145 0.00399 6.99 7.71 2457721.47 2459539.45
211734093 0.00417 0.00246 0.000598 0.000416 0.00593 0.00365 0.00415 0.00104 0.00615 0.00214 0.00426 0.0107 0.00415 0.00168 0.0029 0.00776 0.00019 0.0047 7.71 7.91 2457721.47 2459539.45
211729756 0.0159 0.00392 0.00351 0.00336 0.0273 0.0069 0.0125 0.00596 0.0206 0.00454 0.0148 0.0376 0.0154 0.00293 0.0086 0.0234 0.000421 0.00887 2.39 2.41 2457721.47 2459552.22
211900943 0.00789 0.00145 0.000908 0.00138 0.0248 0.00491 0.043 0.00853 0.0177 0.0149 0.0162 0.0355 nan nan nan nan 0.00039 0.009 27.3 12.3 2457721.47 2459552.22
212112752 0.013 0.00299 0.00171 0.00185 0.0335 0.0205 0.0369 0.00927 0.0123 0.0076 0.00973 0.0256 0.0362 0.0351 0.0167 0.0189 0.000366 0.00788 4.12 3.44 2457721.47 2459539.45
211800408 0.00192 0.000639 0.000587 0.00036 0.00349 0.00124 0.00446 0.000909 0.00831 0.00523 0.00529 0.00814 0.57 0.547 0.118 0.0133 0.000164 0.0039 20 18.8 2457721.47 2459539.45
