3.504000000000000000e+03 1.295597484276729494e+00 4.284363410158871788e-01 1.590000000000000094e-02 3.919999999999999873e-03 2.060000000000000026e-02 4.539999999999999765e-03 2.390000000000000124e+00
3.892000000000000000e+03 1.474820143884892021e+00 1.010113435886182298e+00 4.170000000000000095e-03 2.459999999999999947e-03 6.150000000000000085e-03 2.139999999999999975e-03 7.709999999999999964e+00
3.348000000000000000e+03 1.684684684684684797e+00 9.542404088728132505e-01 1.110000000000000049e-02 2.399999999999999790e-03 1.870000000000000134e-02 9.790000000000000091e-03 2.730000000000000071e+01
4.331000000000000000e+03 6.442080378250590877e-01 3.999572459417308767e-01 8.460000000000000506e-03 1.289999999999999914e-03 5.449999999999999983e-03 3.279999999999999930e-03 2.610000000000000142e+01
3.321000000000000000e+03 5.063636363636364601e-01 1.630280676032390685e-01 1.099999999999999936e-02 2.749999999999999840e-03 5.570000000000000298e-03 1.129999999999999928e-03 2.400000000000000000e+01
3.725000000000000000e+03 6.588785046728972139e-01 3.075285922368538594e-01 6.420000000000000359e-03 2.050000000000000173e-03 4.230000000000000253e-03 1.440000000000000091e-03 1.769999999999999929e+01
3.923000000000000000e+03 4.328125000000000000e+00 3.081372587085882131e+00 1.920000000000000049e-03 6.390000000000000280e-04 8.309999999999999679e-03 5.230000000000000274e-03 2.000000000000000000e+01
3.310000000000000000e+03 6.465517241379310498e-01 2.979504141956895724e-01 1.159999999999999920e-02 4.109999999999999938e-03 7.499999999999999722e-03 2.210000000000000159e-03 1.230000000000000071e+01
3.030000000000000000e+03 2.740021574973031004e+00 1.207615880579389511e+00 9.270000000000000462e-03 3.299999999999999982e-03 2.539999999999999897e-02 6.599999999999999964e-03 1.419999999999999929e+00
3.421000000000000000e+03 2.472477064220183485e-01 1.120963641993486665e-01 2.179999999999999993e-02 6.009999999999999717e-03 5.389999999999999826e-03 1.940000000000000101e-03 8.980000000000000204e-01
3.698000000000000000e+03 7.176308539944904474e-01 5.821380082292315628e-01 7.259999999999999960e-03 5.409999999999999878e-03 5.210000000000000221e-03 1.670000000000000043e-03 1.880000000000000071e+01
3.529000000000000000e+03 1.688654353562005328e+00 1.035879238108947886e+00 7.579999999999999932e-03 3.980000000000000031e-03 1.280000000000000061e-02 4.060000000000000241e-03 9.060000000000000275e-01
5.125000000000000000e+03 2.174358974358974184e+00 1.199774891367615615e+00 1.949999999999999910e-03 8.140000000000000534e-04 4.239999999999999845e-03 1.529999999999999893e-03 5.009999999999999787e+00
4.323000000000000000e+03 3.725663716814159865e-01 nan 1.129999999999999928e-02 3.030000000000000141e-03 4.210000000000000200e-03 nan 1.250000000000000000e+01
4.369000000000000000e+03 2.016666666666666607e+00 1.619581430994533333e+00 2.399999999999999790e-03 5.749999999999999903e-04 4.839999999999999684e-03 3.710000000000000190e-03 1.400000000000000000e+01
4.627000000000000000e+03 6.306954436450838974e-01 3.588470345421360119e-01 4.170000000000000095e-03 1.860000000000000108e-03 2.629999999999999959e-03 9.290000000000000297e-04 1.340000000000000036e+01
3.790000000000000000e+03 2.391304347826086918e+00 2.361482344150091173e+00 5.060000000000000261e-03 1.850000000000000082e-03 1.209999999999999964e-02 1.110000000000000049e-02 1.669999999999999929e+01
3.907000000000000000e+03 6.328947368421052877e-01 2.059772056576835986e-01 7.599999999999999985e-03 1.529999999999999893e-03 4.810000000000000039e-03 1.229999999999999974e-03 1.469999999999999929e+01
5.083000000000000000e+03 1.008985879332477520e+00 4.728776776535920101e-01 7.790000000000000049e-03 1.699999999999999905e-03 7.860000000000000667e-03 3.259999999999999877e-03 9.390000000000000568e+00
3.453000000000000000e+03 1.162642947903430812e+00 5.745561583093941049e-01 7.870000000000000259e-03 3.840000000000000097e-03 9.150000000000000147e-03 7.169999999999999724e-04 1.369999999999999929e+01
4.357000000000000000e+03 2.136792452830188704e+00 nan 2.119999999999999923e-03 8.059999999999999673e-04 4.530000000000000172e-03 nan 1.250000000000000000e+01
3.383000000000000000e+03 3.609467455621301335e-01 1.661509510461847416e-01 6.760000000000000384e-03 2.939999999999999905e-03 2.439999999999999895e-03 3.680000000000000003e-04 1.280000000000000071e+01
3.076000000000000000e+03 2.774193548387096642e-01 1.825862272513331386e-01 3.099999999999999978e-02 1.750000000000000167e-02 8.600000000000000006e-03 2.909999999999999826e-03 6.469999999999999751e+00
3.331000000000000000e+03 8.739290085679314313e-01 nan 8.170000000000000179e-03 3.190000000000000127e-03 7.139999999999999646e-03 nan 2.310000000000000142e+01
4.528000000000000000e+03 6.883116883116883189e-01 nan 1.539999999999999919e-03 8.909999999999999734e-04 1.059999999999999961e-03 nan 1.469999999999999929e+01
5.353000000000000000e+03 8.209876543209876365e-01 4.316050971833478855e-01 1.619999999999999912e-02 8.099999999999999561e-03 1.329999999999999932e-02 2.160000000000000028e-03 4.179999999999999716e+00
5.123000000000000000e+03 7.242187500000000222e-01 3.696960850651518915e-01 1.280000000000000061e-02 5.120000000000000419e-03 9.270000000000000462e-03 2.939999999999999905e-03 7.910000000000000142e+00
3.588000000000000000e+03 6.683760683760684440e-01 4.412886764140229179e-01 1.170000000000000033e-02 2.919999999999999853e-03 7.820000000000000562e-03 4.780000000000000394e-03 1.880000000000000071e+01
5.450000000000000000e+03 1.570972886762360243e+00 6.384636919117867571e-01 6.270000000000000399e-03 2.500000000000000052e-03 9.849999999999999381e-03 7.749999999999999728e-04 5.780000000000000249e+00
3.299000000000000000e+03 4.938461538461538236e-01 1.400149134849388022e-01 1.949999999999999997e-02 2.439999999999999895e-03 9.629999999999999671e-03 2.449999999999999921e-03 9.250000000000000000e+00
4.259000000000000000e+03 4.161331626120358118e-01 nan 7.810000000000000102e-03 1.660000000000000017e-03 3.249999999999999851e-03 nan 1.430000000000000071e+01
5.087000000000000000e+03 8.500000000000000888e-01 2.748275868612901629e-01 3.000000000000000062e-03 6.689999999999999983e-04 2.550000000000000183e-03 5.969999999999999829e-04 8.470000000000000639e+00
3.311000000000000000e+03 4.705882352941176960e-01 3.948527706108268531e-01 1.359999999999999924e-02 8.850000000000000228e-03 6.400000000000000307e-03 3.389999999999999784e-03 2.139999999999999858e+01
5.067000000000000000e+03 8.169014084507042472e-01 4.467885168503880622e-01 4.259999999999999898e-03 1.629999999999999939e-03 3.480000000000000020e-03 1.360000000000000098e-03 4.889999999999999680e+00
3.055000000000000000e+03 9.855072463768115298e-01 4.772382112007950150e-01 1.379999999999999977e-02 3.330000000000000061e-03 1.359999999999999924e-02 5.709999999999999798e-03 1.270000000000000018e+00
5.319000000000000000e+03 6.538461538461538547e-01 3.249714250491665402e-01 4.420000000000000318e-03 1.899999999999999996e-03 2.890000000000000208e-03 7.209999999999999612e-04 6.830000000000000071e+00
3.854000000000000000e+03 1.472891566265060348e+00 9.108039365547473398e-01 3.320000000000000034e-03 1.240000000000000000e-03 4.890000000000000249e-03 2.409999999999999816e-03 1.580000000000000071e+01
3.402000000000000000e+03 4.379310344827586077e-01 1.869045819700305422e-01 1.450000000000000074e-02 2.959999999999999958e-03 6.349999999999999742e-03 2.380000000000000171e-03 1.619999999999999929e+01
3.098000000000000000e+03 6.866071428571428603e-01 3.080911580749012835e-01 1.119999999999999989e-02 3.680000000000000111e-03 7.689999999999999787e-03 2.350000000000000092e-03 4.559999999999999609e+00
3.083000000000000000e+03 7.848837209302325091e-01 4.836120196402626803e-01 1.720000000000000001e-02 9.169999999999999332e-03 1.349999999999999985e-02 4.170000000000000095e-03 1.520000000000000018e+00
3.694000000000000000e+03 1.109589041095890405e+00 3.308271519342768086e-01 1.460000000000000013e-02 3.680000000000000111e-03 1.619999999999999912e-02 2.579999999999999828e-03 1.800000000000000044e+00
3.329000000000000000e+03 4.349999999999999423e-01 2.151370180983505076e-01 2.000000000000000042e-02 7.389999999999999868e-03 8.699999999999999400e-03 2.860000000000000129e-03 1.619999999999999929e+01
4.396000000000000000e+03 8.904761904761905322e-01 2.874376837976140298e-01 2.099999999999999870e-03 6.040000000000000447e-04 1.869999999999999917e-03 2.739999999999999923e-04 2.610000000000000142e+01
3.305000000000000000e+03 4.848214285714285698e-01 1.893259946735296184e-01 1.119999999999999989e-02 3.619999999999999954e-03 5.429999999999999931e-03 1.190000000000000085e-03 2.219999999999999929e+01
3.427000000000000000e+03 7.187500000000000000e-01 3.687172705297840913e-01 1.119999999999999989e-02 3.579999999999999849e-03 8.049999999999999864e-03 3.229999999999999798e-03 1.180000000000000071e+01
4.651000000000000000e+03 6.021052631578948100e-01 3.051983931699671082e-01 4.749999999999999882e-03 2.040000000000000147e-03 2.860000000000000129e-03 7.699999999999999597e-04 1.469999999999999929e+01
5.250000000000000000e+03 7.019230769230769829e-01 2.983612412218331622e-01 1.039999999999999952e-02 4.170000000000000095e-03 7.300000000000000065e-03 1.030000000000000100e-03 8.019999999999999574e+00
5.038000000000000000e+03 7.333333333333333925e-01 4.141434242676236277e-01 4.049999999999999781e-03 2.139999999999999975e-03 2.969999999999999984e-03 5.919999999999999698e-04 1.090000000000000036e+01
3.717000000000000000e+03 7.152899824253076133e-01 4.712113769410153918e-01 5.689999999999999745e-03 2.060000000000000199e-03 4.069999999999999833e-03 2.239999999999999804e-03 1.880000000000000071e+01
5.173000000000000000e+03 7.551462621885156601e-01 1.926443733107180978e-01 9.230000000000000357e-03 1.850000000000000082e-03 6.969999999999999633e-03 1.100000000000000066e-03 8.970000000000000639e+00
4.585000000000000000e+03 7.468123861566484667e-01 4.375247769836041467e-01 5.490000000000000088e-03 2.350000000000000092e-03 4.100000000000000346e-03 1.639999999999999965e-03 1.180000000000000071e+01
5.194000000000000000e+03 7.819148936170212671e-01 3.785112328933477044e-01 5.640000000000000048e-03 1.850000000000000082e-03 4.409999999999999858e-03 1.569999999999999998e-03 9.109999999999999432e+00
3.577000000000000000e+03 4.433070866141732291e-01 9.238353502195743860e-02 1.269999999999999948e-02 2.390000000000000197e-03 5.629999999999999588e-03 5.039999999999999992e-04 1.719999999999999929e+01
3.758000000000000000e+03 1.078025477707006408e+00 6.385064068875202503e-01 6.279999999999999992e-03 2.030000000000000120e-03 6.769999999999999976e-03 3.360000000000000139e-03 1.669999999999999929e+01
4.792000000000000000e+03 5.161943319838057098e-01 3.132247696096995271e-01 9.879999999999999893e-03 2.289999999999999935e-03 5.100000000000000366e-03 2.860000000000000129e-03 1.159999999999999964e+01
3.387000000000000000e+03 1.294227188081936708e+00 5.158100284538251756e-01 5.369999999999999774e-03 1.549999999999999946e-03 6.949999999999999581e-03 1.910000000000000022e-03 8.470000000000000639e+00
3.964000000000000000e+03 6.388508891928864619e-01 2.504727641517850989e-01 7.309999999999999658e-03 1.750000000000000036e-03 4.669999999999999672e-03 1.449999999999999900e-03 1.619999999999999929e+01
4.956000000000000000e+03 7.479338842975207235e-01 3.506344769277738305e-01 4.839999999999999684e-03 1.520000000000000084e-03 3.619999999999999954e-03 1.260000000000000052e-03 1.050000000000000000e+01
3.459000000000000000e+03 1.398496240601503793e+00 7.183932926231276772e-01 3.989999999999999623e-03 9.219999999999999680e-04 5.579999999999999891e-03 2.560000000000000209e-03 2.139999999999999858e+01
3.156000000000000000e+03 1.536363636363636376e+00 6.355153613162760617e-01 1.099999999999999936e-02 4.530000000000000172e-03 1.689999999999999836e-02 6.570000000000000319e-04 1.340000000000000036e+01
5.381000000000000000e+03 6.359447004608294041e-01 4.298425952344155365e-01 2.170000000000000054e-03 1.180000000000000059e-03 1.379999999999999933e-03 5.540000000000000219e-04 8.470000000000000639e+00
4.500000000000000000e+03 1.020746887966804906e+00 3.684753961817505696e-01 7.230000000000000315e-03 1.350000000000000071e-03 7.380000000000000275e-03 2.279999999999999909e-03 1.180000000000000071e+01
3.452000000000000000e+03 6.236486486486486625e-01 2.001328131638758501e-01 1.480000000000000066e-02 2.870000000000000155e-03 9.230000000000000357e-03 2.360000000000000119e-03 3.979999999999999982e+00
3.675000000000000000e+03 1.193675889328063233e+00 8.982277377402158036e-01 2.530000000000000131e-03 1.399999999999999986e-03 3.020000000000000115e-03 1.539999999999999919e-03 2.069999999999999929e+01
4.043000000000000000e+03 8.232558139534884578e-01 4.441701009732736405e-01 4.300000000000000003e-03 1.510000000000000057e-03 3.540000000000000178e-03 1.449999999999999900e-03 1.500000000000000000e+01
5.230000000000000000e+03 5.681034482758621218e-01 2.442634754419282517e-01 1.159999999999999920e-02 3.950000000000000386e-03 6.590000000000000371e-03 1.729999999999999984e-03 6.759999999999999787e+00
3.376000000000000000e+03 9.883855981416957981e-01 4.187475068890422203e-01 8.609999999999999598e-03 3.370000000000000166e-03 8.510000000000000203e-03 1.379999999999999933e-03 9.250000000000000000e+00
3.337000000000000000e+03 6.895161290322580072e-01 6.105790161086110945e-01 4.959999999999999999e-03 3.959999999999999978e-03 3.419999999999999863e-03 1.309999999999999967e-03 2.139999999999999858e+01
4.320000000000000000e+03 1.423875432525951279e+00 6.026629791671745950e-01 5.780000000000000415e-03 9.160000000000000390e-04 8.229999999999999469e-03 3.229999999999999798e-03 1.369999999999999929e+01
3.636000000000000000e+03 9.774919614147911107e-01 3.575698718247362073e-01 6.219999999999999835e-03 2.210000000000000159e-03 6.080000000000000335e-03 5.289999999999999564e-04 1.939999999999999858e+01
3.104000000000000000e+03 8.201834862385321001e-01 3.210827380583611834e-01 1.089999999999999997e-02 2.560000000000000209e-03 8.940000000000000030e-03 2.799999999999999972e-03 1.929999999999999938e+00
4.069000000000000000e+03 1.490974729241877350e+00 1.234424602809262694e+00 2.769999999999999893e-03 7.330000000000000361e-04 4.129999999999999991e-03 3.239999999999999825e-03 1.469999999999999929e+01
4.543000000000000000e+03 1.415584415584415501e+00 4.784956922824069037e-01 4.619999999999999975e-03 1.219999999999999947e-03 6.539999999999999807e-03 1.379999999999999933e-03 1.309999999999999964e+01
3.266000000000000000e+03 5.827338129496403285e-01 2.299257550105331671e-01 1.389999999999999916e-02 5.179999999999999709e-03 8.099999999999999561e-03 1.049999999999999935e-03 2.400000000000000000e+01
5.405000000000000000e+03 4.690265486725664346e-01 1.700126282323748961e-01 3.389999999999999784e-03 9.730000000000000151e-04 1.590000000000000050e-03 3.519999999999999908e-04 8.839999999999999858e+00
5.169000000000000000e+03 3.185483870967741882e-01 1.189058836203227137e-01 7.440000000000000432e-03 2.419999999999999842e-03 2.370000000000000145e-03 4.339999999999999782e-04 7.910000000000000142e+00
3.823000000000000000e+03 1.897058823529411908e+00 8.003311589717251318e-01 1.359999999999999924e-02 5.199999999999999761e-03 2.580000000000000002e-02 4.599999999999999922e-03 2.080000000000000071e+00
3.368000000000000000e+03 7.409090909090908506e-01 2.557130526376316659e-01 1.099999999999999936e-02 1.979999999999999989e-03 8.149999999999999259e-03 2.399999999999999790e-03 8.970000000000000639e+00
4.237000000000000000e+03 7.162629757785466955e-01 3.156620627190401263e-01 8.670000000000000623e-03 3.540000000000000178e-03 6.210000000000000242e-03 1.030000000000000100e-03 1.340000000000000036e+01
3.286000000000000000e+03 5.871040723981900689e-01 2.675864571322924546e-01 8.840000000000000635e-03 2.399999999999999790e-03 5.190000000000000169e-03 1.899999999999999996e-03 8.379999999999999671e-01
3.609000000000000000e+03 5.975903614457831026e+00 3.153549208231591461e+00 4.150000000000000043e-03 5.919999999999999698e-04 2.479999999999999913e-02 1.260000000000000009e-02 2.610000000000000142e+01
4.471000000000000000e+03 6.261980830670925702e-01 4.427783392256929851e-01 9.390000000000000777e-03 4.460000000000000422e-03 5.879999999999999810e-03 3.079999999999999839e-03 1.090000000000000036e+01
3.026000000000000000e+03 2.439999999999999947e+00 1.380485859978290542e+00 3.749999999999999861e-03 1.289999999999999914e-03 9.150000000000000147e-03 4.109999999999999938e-03 9.899999999999999911e-01
2.954000000000000000e+03 2.538226299694189780e+00 1.846493959815125541e+00 6.539999999999999807e-03 3.220000000000000206e-03 1.660000000000000017e-02 8.890000000000000333e-03 7.419999999999999929e+00
3.619000000000000000e+03 1.100946372239747673e+00 9.580455476203376675e-01 6.340000000000000149e-03 4.619999999999999975e-03 6.980000000000000093e-03 3.320000000000000034e-03 1.159999999999999964e+01
3.382000000000000000e+03 5.196304849884526567e-01 1.772180636642784191e-01 4.329999999999999648e-03 7.969999999999999654e-04 2.249999999999999830e-03 6.459999999999999814e-04 1.369999999999999929e+01
4.239000000000000000e+03 9.298245614035087758e-01 6.545383129048342186e-01 4.559999999999999817e-03 1.020000000000000073e-03 4.239999999999999845e-03 2.830000000000000050e-03 6.830000000000000071e+00
5.397000000000000000e+03 1.074534161490683148e+00 5.505794408531868855e-01 6.440000000000000412e-03 3.069999999999999812e-03 6.919999999999999936e-03 1.299999999999999940e-03 4.240000000000000213e+00
4.664000000000000000e+03 8.481481481481480955e-01 2.865871403113136595e-01 1.080000000000000057e-02 1.580000000000000024e-03 9.159999999999999740e-03 2.789999999999999945e-03 1.130000000000000071e+01
3.343000000000000000e+03 1.272727272727272707e+00 9.124872798253291784e-01 1.319999999999999993e-02 4.190000000000000148e-03 1.679999999999999896e-02 1.080000000000000057e-02 2.319999999999999840e+00
3.673000000000000000e+03 5.927835051546391121e+00 5.731804623303482060e+00 3.880000000000000202e-03 5.490000000000000088e-04 2.299999999999999961e-02 2.199999999999999872e-02 1.769999999999999929e+01
4.313000000000000000e+03 1.207048458149779790e+00 4.719538878905852886e-01 2.269999999999999882e-03 8.099999999999999561e-04 2.739999999999999814e-03 4.380000000000000213e-04 1.280000000000000071e+01
